date,uranium
YYYY-MM-DD,ppb
2016-10-14,0.00499
2017-07-13,0.01253
2017-07-19,0.00883
2017-07-27,0.00383
2017-08-03,0.00191
2017-08-04,0.00415
2017-09-18,0.011590000000000001
2017-10-15,0.0026699999999999996
