date,titanium
YYYY-MM-DD,ppb
2015-03-16,1.07372
2015-04-19,1.05808
2015-05-02,1.6217100000000002
2015-05-11,1.49405
2015-05-24,1.7115
2015-06-02,1.93844
2015-06-18,1.31694
2015-07-02,2.01981
2015-07-15,1.11369
2015-08-02,1.02699
2015-08-09,1.04108
2015-10-04,0.46484
2015-10-13,0.20943
2015-10-26,1.35406
2015-11-09,1.80474
2015-11-23,1.4818600000000002
2016-04-08,1.84385
2016-04-21,2.5477499999999997
2016-05-02,0.12889341440000002
2016-05-12,0.0118873392
2016-05-20,0.821913642
2016-05-27,0.745761387
2016-06-04,0.452354878
2016-06-11,1.0999903726
2016-06-17,1.15687
2016-06-27,0.79318
2016-07-08,1.00368
2016-07-15,0.8497699999999999
2016-07-22,1.18927
2016-07-29,1.5251899999999998
2016-08-05,1.1399299999999999
2016-08-12,0.91584
2016-08-19,1.16309
2016-08-26,1.23632
2016-09-02,1.05062
2016-09-09,0.78997
2016-09-16,0.9378599999999999
2016-09-23,1.02494
2016-09-30,0.88063
2016-10-12,0.43497
2016-10-19,0.0
