date,magnesium
YYYY-MM-DD,ppb
2019-05-11,20640.994150000002
2019-05-19,20284.823060000002
2019-05-24,21547.73594
2019-06-03,24321.19597
2019-06-18,26782.41531
2019-07-01,29925.00226
2019-07-09,32637.05992
2019-07-16,34115.96024
2019-08-13,34148.76332
2019-09-05,34823.25701
2020-04-21,29167.446930000002
2020-05-13,18982.487699999998
2020-05-28,18537.39788
2020-06-10,22752.23382
2020-06-24,24544.78385
2020-07-08,25664.62693
2020-08-03,25902.44554
2020-08-26,28671.000290000004
2020-09-29,26769.702040000004
2020-11-03,27424.827380000002
2021-05-10,20634.75385
2021-05-24,21670.03558
2021-06-17,21916.8406263
2021-06-30,23891.4908791
2021-07-22,26081.231440000003
2021-08-20,27620.775240299998
2021-09-30,27596.5381699
