date,europium
YYYY-MM-DD,ppb
2014-12-12,0.00319
2015-01-24,0.00299
2015-02-07,0.00371
2015-02-19,0.0062900000000000005
2015-03-16,0.00265
2015-04-19,0.0034000000000000002
2015-05-11,0.0065899999999999995
2015-05-24,0.00283
2015-06-02,0.00276
2015-06-18,0.02871
2015-07-02,0.0031799999999999997
2015-07-15,0.011720000000000001
2015-08-02,0.007039999999999999
2015-08-09,0.00712
2015-10-04,0.02295
2015-10-13,0.0201
2015-10-26,0.0173
2015-11-09,0.02099
2015-12-09,0.012310000000000001
2016-01-08,0.01222
2016-01-28,0.01364
2016-02-12,0.017849999999999998
2016-02-21,0.01276
2016-03-09,0.01675
2016-03-24,0.01426
2016-03-31,0.01465
2016-04-08,0.02258
2016-04-21,0.00588
2016-05-02,0.002957257
2016-05-20,0.0
2016-05-27,0.0011130896
2016-06-04,0.0014994300000000002
2016-06-11,0.0058740678000000004
2016-06-17,0.00216
2016-06-27,0.0
2016-07-08,0.008239999999999999
2016-07-15,0.00355
2016-07-22,0.00411
2016-07-29,0.007699999999999999
2016-08-05,0.0
2016-08-12,0.0091
2016-08-19,0.01456
2016-08-26,0.00203
2016-09-02,0.005869999999999999
2016-09-09,0.0046700000000000005
2016-09-16,0.0067599999999999995
2016-09-23,0.01421
2016-09-30,0.006350000000000001
2016-10-12,0.005240000000000001
2016-10-19,0.00515
2016-10-27,0.0029500000000000004
2016-11-03,0.00601
2016-11-12,0.00536
2016-11-23,0.0
2016-12-04,0.009779999999999999
2017-03-19,0.08793000000000001
2017-04-12,0.06556000000000001
2017-04-30,0.23874
2017-05-14,0.18113
2017-05-30,0.47861
2017-06-15,0.14889
2017-06-30,0.08477
2017-07-13,0.20552
2017-07-30,0.09838
2017-08-25,0.13902
2017-09-14,0.1703
2017-09-27,0.17845
2017-10-14,0.1544
2017-10-23,0.0943
2017-11-03,0.08218
2017-11-16,0.06910999999999999
2017-12-19,0.08108000000000001
2018-01-05,0.07304
2018-01-25,0.07586999999999999
2018-03-03,0.0036499999999999996
2018-03-25,0.005509999999999999
2018-06-08,0.00443
2018-06-15,0.0037300000000000002
2018-06-25,0.00405
2018-07-09,0.005050000000000001
2018-07-15,0.00402
2018-08-10,0.00601
2018-08-17,0.00541
2018-08-24,0.00539
2019-02-27,0.00504
2019-03-30,0.009840000000000002
2019-04-18,0.0042499999999999994
2019-05-08,0.00408
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.0054199999999999995
2019-07-05,0.00592
2019-07-14,0.0038000000000000004
2019-07-19,0.00958
2019-07-26,0.005469999999999999
2019-08-02,0.00549
2019-08-09,0.005999999999999999
2019-08-16,0.00068
2019-08-23,0.30052
2019-08-30,0.15667
2019-09-06,0.11465
2019-09-13,0.00406
2019-09-20,0.00178
2019-09-27,0.00263
2019-10-04,0.00193
2019-10-11,0.00363
2019-10-19,0.00686
2020-02-11,0.00134
2020-02-20,0.00279
2020-03-11,0.00285
2020-04-03,0.005770000000000001
2020-04-09,0.0028899999999999998
2020-04-14,0.0057399999999999994
2020-04-24,0.0057799999999999995
2020-05-22,0.00279
2020-05-29,0.004200000000000001
2020-06-05,0.00142
2020-06-12,0.00568
2020-06-19,0.00707
2020-06-26,0.00429
2020-07-02,0.005599999999999999
2020-07-10,0.00286
2020-07-17,0.0028699999999999997
2020-07-23,0.005770000000000001
2020-07-30,0.00272
2020-08-07,0.00693
2020-08-14,0.00545
2020-08-20,0.00268
2020-08-27,0.00402
2020-09-03,0.00681
2020-09-11,0.006840000000000001
2020-09-18,0.0
2020-09-24,0.00266
2020-10-01,0.00268
2020-10-08,0.004
2020-10-16,0.0038900000000000002
2020-10-23,0.00526
2020-10-27,0.0
2020-11-06,0.00248
2020-11-13,0.00513
2020-12-04,0.00379
2021-01-08,0.00113
2021-01-15,0.006350000000000001
2021-01-28,0.00472
2021-02-11,0.0
2021-03-03,1.9999999999999998e-05
2021-03-19,0.01047
2021-03-25,0.0077
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.00318
2021-06-04,0.00461
2021-06-11,0.01086
2021-06-18,0.00865
2021-06-24,0.00859
2021-07-02,0.008499999999999999
2021-07-09,0.00258
2021-07-15,0.0061200000000000004
2021-07-23,0.044039999999999996
2021-07-30,0.0016799999999999999
2021-07-31,0.00049
2021-08-06,0.00307
2021-08-13,0.0012854000000000001
2021-08-19,0.0026764999999999996
2021-08-27,0.0011901
2021-09-03,0.0013945
2021-10-01,0.0004443
2021-10-07,0.0076265000000000005
2021-10-15,0.0011586
2021-10-22,0.0014198
2021-10-27,0.005440599999999999
2021-11-03,0.0029787999999999998
2021-11-11,0.0039892999999999994
