date,manganese
YYYY-MM-DD,ppb
2019-04-27,1165.31038
2019-05-10,529.05953
2019-05-19,643.43651
2019-05-24,612.76053
2019-06-03,769.2252100000001
2019-06-18,772.42014
2019-07-01,608.09749
2019-07-09,538.12188
2019-07-16,799.65812
2019-08-15,939.0408
2019-09-05,715.99088
2019-10-02,604.15225
2020-05-28,597.33287
2020-06-10,475.17692
2020-07-08,442.32318999999995
2020-08-04,457.97613
2020-08-26,340.92734
2020-09-29,278.07211
2020-11-03,281.5095
2021-05-10,382.06808
2021-05-24,225.35114
2021-06-17,250.61981540000002
2021-06-30,201.1764713
2021-07-22,198.6137128
2021-08-20,186.86390020000002
