date,cesium
YYYY-MM-DD,ppb
2017-02-08,0.00441
2017-02-28,0.00236
2017-03-01,0.00851
2017-03-24,0.00226
2017-03-26,0.0042499999999999994
2018-02-28,0.02026
2018-03-02,0.01143
2018-03-05,0.00073
2018-03-15,0.03699
2018-03-16,0.008
2018-03-19,0.00602
2018-03-23,0.00673
2018-03-24,0.00347
2018-04-06,0.00942
2018-04-07,0.00147
2018-04-08,0.00049
2018-04-09,0.00015999999999999999
2018-04-21,0.0
2018-05-03,0.0036000000000000003
2018-06-17,0.0006999999999999999
2018-06-18,0.0016
2018-07-08,0.00482
2018-07-09,0.00101
2018-07-11,0.00193
2019-06-19,0.01301
2019-07-01,0.01604
2019-07-26,0.01334
2019-07-27,0.046119999999999994
2019-07-28,0.01072
2019-07-31,0.00835
2019-08-05,0.010629999999999999
2020-02-05,0.0
