date,zinc
YYYY-MM-DD,ppb
2015-12-31,119.32229
2016-02-12,120.84300999999999
2016-02-18,119.33350000000002
2016-02-24,114.50477
2016-03-04,123.60905000000001
2016-03-11,146.52698
2016-03-18,165.45323
2016-03-27,170.66647
2016-03-28,329.9532
2016-04-03,347.57328
2016-04-04,381.06284000000005
2016-04-05,381.06284000000005
2016-04-05,454.89168
2016-04-05,454.89168
2016-04-07,564.37596
2016-04-07,564.37596
2016-04-09,584.78086
2016-04-09,584.78086
2016-04-11,928.80566
2016-04-11,928.80566
2016-04-14,1410.1037999999999
2016-04-16,607.8242
2016-04-18,521.4209900000001
2016-04-20,509.16351
2016-04-22,508.34257
2016-04-24,625.14071
2016-04-26,545.24625
2016-04-28,537.63499
2016-04-30,580.11929
2016-05-02,647.69166
2016-05-04,738.0989099999999
2016-05-06,683.11439
2016-05-08,637.47717
2016-05-10,1202.1727799999999
2016-05-12,866.45839
2016-05-14,620.83605
2016-05-16,596.89879
2016-05-18,540.50125
2016-05-20,485.0105
2016-05-22,341.74849
2016-05-24,359.84046
2016-05-26,329.69478000000004
2016-05-28,344.68328999999994
2016-05-30,348.90225
2016-06-01,243.19142
2016-06-03,208.08541000000002
2016-06-05,229.91911000000002
2016-06-07,219.13855
2016-06-09,199.02183000000002
2016-06-11,204.46885000000003
2016-06-13,171.47847
2016-06-15,197.4391
2016-06-17,208.41744
2016-06-19,188.19917
2016-06-21,264.58999
2016-06-23,185.44574999999998
2016-06-25,166.08042999999998
2016-06-27,180.83776
2016-06-29,174.52406
2016-07-01,198.44763
2016-07-03,239.57555
2016-07-05,200.15284000000003
2016-07-07,147.53557
2016-07-09,222.41257000000002
2016-07-11,187.43254000000002
2016-07-13,199.05170999999999
2016-07-15,182.12752999999998
2016-07-17,186.38891
2016-07-19,174.47057999999998
2016-07-21,246.15486
2016-07-23,254.82804000000002
2016-07-25,406.08789
2016-07-27,218.39915000000002
2016-07-29,201.49087000000003
2016-07-31,192.86321999999998
2016-08-02,167.41464000000002
2016-08-04,196.12463000000002
2016-08-06,386.62566
2016-08-08,279.63041
2016-08-10,237.82502999999997
2016-08-12,244.02294
2016-08-14,246.58266
2016-08-16,237.54789
2016-08-18,208.83474
2016-08-20,207.58298
2016-08-22,189.85314
2016-08-24,210.25922000000003
2016-08-26,259.89976
2016-08-28,261.60307
2016-09-02,193.63637
2016-09-03,186.53122
2016-09-05,254.10852
2016-09-07,247.7496
2016-09-09,225.65015
2016-09-11,205.83668
2016-09-13,208.00036
2016-09-15,216.40096
2016-09-21,140.61724999999998
2016-09-21,135.00334
2016-09-23,136.32113
2016-09-25,156.16324
2016-09-27,208.78094000000002
2016-09-29,186.67543999999998
2016-10-01,177.69966
2016-10-03,175.52613000000002
2016-10-05,204.77406
2016-10-07,195.28805
2016-10-09,181.26272
2016-10-11,205.78915999999998
2016-10-15,211.85770000000002
2016-10-17,282.74753
2016-10-19,203.07092999999998
2016-10-21,206.70676
2016-10-23,194.09174000000002
2016-10-25,154.0132
2016-10-27,192.84148
2016-10-29,171.14274
2016-11-13,160.28814
2016-11-23,241.47628999999998
2016-12-15,177.41126000000003
2017-01-24,147.09767
2017-02-20,160.82281999999998
2017-03-10,186.97868
2017-03-17,342.73237
2017-03-25,613.92446
2017-03-28,522.7353
2017-03-29,544.95472
2017-03-30,538.74504
2017-03-31,554.62559
2017-04-01,526.29195
2017-04-02,546.38018
2017-04-03,605.68814
2017-04-05,516.45274
2017-04-06,504.9044
2017-04-07,547.8661000000001
2017-04-08,584.1313
2017-04-09,610.4533
2017-04-10,601.82497
2017-04-11,613.82742
2017-04-12,597.14706
2017-04-13,597.86586
2017-04-14,638.96756
2017-04-15,647.5519300000001
2017-04-16,644.30041
2017-04-17,759.16444
2017-04-18,807.9046900000001
2017-04-19,785.1436699999999
2017-04-20,775.95308
2017-04-21,736.7360600000001
2017-04-22,749.2909299999999
2017-04-23,819.86604
2017-04-24,714.93407
2017-04-25,689.21473
2017-04-26,638.90948
2017-04-27,603.10965
2017-04-29,636.48097
2017-04-30,642.41769
2017-05-01,647.8666099999999
2017-05-02,703.20111
2017-05-03,772.48655
2017-05-04,820.1988299999999
2017-05-05,760.38806
2017-05-06,590.5666200000001
2017-05-07,513.74224
2017-05-08,499.72263
2017-05-09,540.96721
2017-05-10,555.25821
2017-05-11,528.46248
2017-05-12,409.69623
2017-05-13,363.07928
2017-05-15,357.85137
2017-05-16,439.69563
2017-05-17,315.00088
2017-05-18,325.28086
2017-05-19,345.7912
2017-05-20,357.25078
2017-05-21,361.67034
2017-05-22,365.19037
2017-05-23,326.27028
2017-05-24,309.84263
2017-05-25,250.61267
2017-05-26,231.31958999999998
2017-05-27,202.20942000000002
2017-05-28,203.49869999999999
2017-05-29,205.75776000000002
2017-05-30,186.62215
2017-05-31,169.69016
2017-06-01,170.98961
2017-06-02,165.23302999999999
2017-06-03,147.45296
2017-06-04,139.64594
2017-06-05,121.68032
2017-06-06,123.55244
2017-06-07,117.2441
2017-06-08,231.24415
2017-06-09,101.79187999999999
2017-06-10,97.39654
2017-06-11,98.96132
2017-06-12,112.80032
2017-06-13,545.13618
2017-06-14,113.44557
2017-06-15,136.48261
2017-06-16,110.68612
2017-06-17,113.01396
2017-06-18,102.77761999999998
2017-06-19,102.05624999999999
2017-06-20,93.88014
2017-06-21,115.15010000000001
2017-06-22,1110.4570099999999
2017-06-23,96.35899
2017-06-24,86.74033
2017-06-25,105.66369
2017-06-26,95.06271
2017-06-27,88.89350999999999
2017-06-28,93.10617
2017-06-29,101.52189
2017-06-30,92.10991
2017-07-01,86.013
2017-07-02,103.23880000000001
2017-07-03,107.57793
2017-07-04,96.6879
2017-07-05,102.77673999999999
2017-07-06,99.21879000000001
2017-07-07,8529.31761
2017-07-08,101.86734
2017-07-09,95.6546
2017-07-10,91.91426
2017-07-11,102.17846
2017-07-12,99.81280999999998
2017-07-13,119.48594999999999
2017-07-14,129.3805
2017-07-15,111.10900000000001
2017-07-18,204.61176999999998
2017-07-19,126.23433
2017-07-20,128.89896
2017-07-21,85.80118
2017-07-22,1300.5558199999998
2017-07-23,76.14334000000001
2017-07-24,63.18006
2017-07-25,89.70478999999999
2017-07-26,91.03834
2017-07-27,108.01665
2017-07-28,96.02426
2017-07-29,112.64262000000001
2017-07-30,98.00091
2017-07-31,121.42879
2017-08-01,64.40851
2017-08-02,103.65746
2017-08-03,97.56009
2017-08-04,73.1321
2017-08-05,66.81415
2017-08-06,107.59109000000001
2017-08-07,110.16108
2017-08-08,50.339330000000004
2017-08-09,77.24746999999999
2017-08-10,936.5184999999999
2017-08-11,121.05211
2017-08-12,106.56397999999999
2017-08-13,104.31872999999999
2017-08-14,169.32743
2017-08-15,121.44166
2017-08-16,110.14848
2017-08-17,130.30988000000002
