date,manganese
YYYY-MM-DD,ppb
2019-04-27,284.06349
2019-05-10,457.47053999999997
2019-05-19,493.15301
2019-05-24,410.05774
2019-06-03,362.12884
2019-06-18,322.94960000000003
2019-07-01,305.4613
2019-07-09,316.91106
2019-07-16,375.83835999999997
2019-08-15,348.70570999999995
2019-09-05,367.13937999999996
2019-10-02,357.26402
2020-04-21,364.16398000000004
2020-05-13,444.15470999999997
2020-05-28,434.59069
2020-06-10,423.28328999999997
2020-06-24,426.21033
2020-07-08,438.31692
2020-08-03,450.46671000000003
2020-08-26,457.99906
2020-09-29,468.60068
2020-11-03,419.53803999999997
2021-05-10,315.31066
2021-05-24,583.07404
2021-06-17,535.5284515000001
2021-06-30,503.9190335
2021-07-22,484.2583098
2021-08-20,463.4725661
2021-09-30,178.1213792
