date,thorium
YYYY-MM-DD,ppb
2019-04-27,0.00021999999999999998
2019-05-11,0.0
2019-05-19,0.01612
2019-05-24,0.0
2019-06-03,0.03247
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0017599999999999998
2019-09-05,0.02378
2019-10-02,0.12894
2020-05-13,0.011859999999999999
2020-05-28,0.01443
2020-06-10,0.02276
2020-06-24,0.0425
2020-07-08,0.0
2020-08-03,0.06393
2020-08-26,0.08002999999999999
2020-09-29,0.08002999999999999
2020-11-03,0.07785
2021-05-10,0.0153
2021-05-24,0.052680000000000005
2021-06-17,0.0005457
2021-06-30,0.0003786
2021-07-22,2.76e-05
2021-08-20,0.0
2021-09-30,0.0013449999999999998
