date,zirconium
YYYY-MM-DD,ppb
2017-04-14,0.37004000000000004
2017-05-06,6.46829
2017-06-22,0.8182100000000001
2017-10-12,0.55275
2017-10-24,0.28589
2018-03-07,0.31259000000000003
2018-04-02,0.26293
2019-04-06,0.06444
2019-04-06,0.08739999999999999
2020-07-14,0.34725
2020-07-21,0.42264999999999997
2020-07-29,0.34062000000000003
2020-08-04,0.57516
2020-08-12,0.61919
2020-08-19,0.5612
2020-08-24,0.2454
2020-09-01,0.23701
2020-09-10,0.28042999999999996
2020-09-14,0.26706
2020-09-23,0.25374
2020-09-29,0.29535
2020-10-05,0.25662999999999997
2020-10-13,0.27721
2020-10-20,0.24676
2020-10-28,0.21003999999999998
2020-11-03,0.21147
2020-11-10,0.24428
2020-11-19,0.32134
2020-12-03,0.40853
2021-01-20,0.41586
2021-02-19,0.25544
2021-03-09,0.2562
2021-04-05,0.38936
2021-04-28,0.30494
2021-05-04,0.25721
2021-05-13,0.18514
2021-05-18,0.20904
2021-05-27,0.17778
2021-06-02,0.18873
2021-06-08,0.044739999999999995
2021-06-15,0.04163
2021-06-22,0.05305
2021-07-01,0.05227
2021-07-07,0.10973999999999999
2021-07-16,0.08187710000000001
2021-07-20,0.1344207
2021-07-27,0.0808947
2021-08-04,0.0817114
2021-08-10,0.1099648
2021-08-17,0.0801182
2021-08-24,0.07573629999999999
2021-08-31,0.0811672
2021-09-08,0.0764112
2021-09-27,0.0750846
2021-10-04,0.0748761
2021-10-15,0.0604493
2021-10-20,0.15740690000000002
2021-10-28,0.0594528
2021-11-04,0.0878697
2021-11-08,0.0536454
2021-12-01,0.018973200000000003
