date,uranium
YYYY-MM-DD,ppb
2014-12-12,0.61432
2015-01-24,0.5816
2015-02-07,0.69801
2015-03-16,0.53739
2015-04-19,0.48492
2015-05-11,0.3746
2015-05-24,0.38709
2015-06-02,0.29603999999999997
2015-06-18,0.30435
2015-07-02,0.32037000000000004
2015-07-15,0.3472
2015-08-02,0.44028999999999996
2015-08-09,0.44351
2015-10-04,0.40382
2015-10-13,0.49028000000000005
2015-10-26,0.48512
2015-11-09,0.49096
2015-11-23,0.48111000000000004
2015-12-09,0.47051999999999994
2016-01-28,0.47426999999999997
2016-02-12,0.48696999999999996
2016-02-21,0.49428
2016-03-09,0.51139
2016-03-24,0.49358
2016-03-31,0.48707
2016-04-08,0.46909
2016-04-21,0.44237
2016-05-02,0.40437991849999994
2016-05-27,0.32289616239999996
2016-06-04,0.325206738
2016-06-17,0.28934000000000004
2016-06-27,0.34198
2016-07-08,0.33673000000000003
2016-07-15,0.34271999999999997
2016-07-22,0.34816
2016-07-29,0.37493
2016-08-05,0.30925
2016-08-12,0.40689000000000003
2016-08-19,0.43095
2016-08-26,0.4053
2016-09-02,0.3679
2016-09-09,0.43163
2016-09-16,0.41299
2016-09-23,0.28317
2016-09-30,0.41677
2016-10-12,0.46287
2016-10-19,0.48038
2016-10-27,0.45116999999999996
2016-11-03,0.49607999999999997
2016-11-12,0.48717999999999995
2016-11-23,0.5389200000000001
2017-03-19,0.47248999999999997
2017-04-12,0.44422999999999996
2017-04-30,0.39824
2017-06-30,0.28983
2017-07-30,0.28355
2017-08-25,0.3809
2017-09-14,0.40682
2017-09-27,0.42369999999999997
2017-10-14,0.42617000000000005
2017-10-23,0.46515
2017-11-03,0.47107000000000004
2017-11-16,0.49577000000000004
2018-03-03,0.4868
2018-05-25,0.31596
2018-06-08,0.31389
2018-06-15,0.32998
2018-06-25,0.34391
2018-07-09,0.34221
2018-07-15,0.36505000000000004
2018-08-10,0.39617
2018-08-17,0.40968
2018-08-24,0.41064999999999996
2018-09-07,0.41195000000000004
2018-09-14,0.43250999999999995
2018-09-28,0.45486
2018-10-05,0.38475000000000004
2018-10-12,0.4301
2018-10-18,0.45177
2018-10-25,0.44953
2018-11-02,0.46448
2018-11-10,0.5578799999999999
2018-11-17,0.50172
2019-02-27,0.58484
2019-03-30,0.55979
2019-04-18,0.52169
2019-05-08,0.40557999999999994
2019-06-05,0.25886
2019-06-11,0.27645
2019-06-21,0.25412
2019-06-27,0.26856
2019-07-05,0.2614
2019-07-14,0.27481
2019-07-19,0.29621000000000003
2019-07-26,0.33007000000000003
2019-08-02,0.29542
2019-08-09,0.49657
2019-08-16,0.34750000000000003
2019-08-23,0.7992900000000001
2019-08-30,1.0603500000000001
2019-09-06,0.51989
2019-09-13,0.80847
2019-09-20,0.47524999999999995
2019-09-27,0.53366
2019-10-04,0.59158
2019-10-11,0.8281099999999999
2019-10-19,0.85824
2019-10-25,0.49401
2019-11-03,0.48833000000000004
2019-11-08,0.5037699999999999
2019-11-15,0.51725
2019-11-22,0.77312
2019-12-04,0.54409
2019-12-12,0.54381
2019-12-20,0.54837
2020-01-08,0.53849
2020-01-21,0.53728
2020-01-28,0.56665
2020-02-11,0.88056
2020-02-20,0.8350200000000001
2020-03-11,0.8918900000000001
2020-03-17,0.86603
2020-04-03,0.95455
2020-04-09,0.85953
2020-04-14,0.73864
2020-04-24,0.86272
2020-05-22,0.6452
2020-05-29,0.53611
2020-06-05,0.31876000000000004
2020-06-12,0.30893
2020-06-19,0.25067
2020-06-26,0.23210000000000003
2020-07-02,0.32527
2020-07-10,0.34531
2020-07-17,0.33803
2020-07-23,0.37522
2020-07-30,0.42735
2020-08-07,0.48024999999999995
2020-08-14,0.48328000000000004
2020-08-20,0.48228
2020-08-27,0.50736
2020-09-03,0.60941
2020-09-11,0.6252800000000001
2020-09-18,0.6850299999999999
2020-09-24,0.54925
2020-10-01,0.60483
2020-10-08,0.6211599999999999
2020-10-16,0.8707199999999999
2020-10-23,0.75579
2020-10-27,0.6815499999999999
2020-11-06,0.73724
2020-11-13,0.7946
2020-12-04,0.8306199999999999
2021-01-08,0.74929
2021-01-15,0.74908
2021-01-28,0.49252999999999997
2021-02-11,0.5231899999999999
2021-03-03,0.51904
2021-03-19,0.52891
2021-03-25,0.55574
2021-04-07,0.60458
2021-05-17,0.36288
2021-05-28,0.28183
2021-06-04,0.30549
2021-06-11,0.31109000000000003
2021-06-18,0.31477
2021-06-24,0.34994
2021-07-02,0.33820999999999996
2021-07-09,0.3319
2021-07-15,0.36712
2021-07-23,0.32003
2021-07-30,0.36827
2021-07-31,0.39843999999999996
2021-08-06,0.37164
2021-08-13,0.3510211
2021-08-19,0.34761729999999996
2021-08-27,0.38365370000000004
2021-09-03,0.38381119999999996
2021-10-01,0.4139314
2021-10-07,0.4492995
2021-10-22,0.4274091
2021-10-27,0.44478579999999995
2021-11-03,0.4607991
2021-11-11,0.46156780000000003
2022-10-15,0.4392936
