date,zinc
YYYY-MM-DD,ppb
2015-06-29,85.763628907
2015-07-08,71.9171567329
2015-07-13,87.8112986938
2015-07-22,57.5349032795
2015-08-03,61.1876695848
2015-08-17,70.4973996828
2015-08-24,52.8279645102
2015-10-21,56.99149
2015-11-01,44.07275
2015-11-09,37.91944
2015-11-17,49.64273
2015-11-23,53.90726
2015-12-03,39.573969999999996
2015-12-14,63.71086
2015-12-22,61.34315
2015-12-28,88.96217
2016-01-04,63.31946000000001
2016-01-12,96.58858000000001
2016-02-02,52.130840000000006
2016-02-15,49.26653
2016-02-23,82.20174999999999
2016-02-29,47.31623
2016-03-08,61.88917
2016-03-15,158.25476
2016-03-21,72.83402
2016-03-29,87.03975
2016-04-05,108.26848999999999
2016-04-12,71.12916
2016-04-19,49.28078
2016-04-25,66.09654
2016-05-03,48.75672
2016-05-11,108.01519
2016-05-17,89.47091
2016-05-27,69.13285
2016-06-01,61.769819999999996
2016-06-09,65.90921
2016-06-16,58.956289999999996
2016-06-22,61.791169999999994
2016-06-29,45.75392
2016-07-08,2.1487
2016-07-15,12.429490000000001
2016-07-22,6.44136
2016-07-29,1.68272
2016-08-05,4.23951
2016-08-12,82.27525
2016-08-19,66.73613999999999
2016-08-26,90.22078
2016-09-02,94.93066
2016-09-09,81.87608
2016-09-16,63.812059999999995
2016-09-23,79.94265
2016-10-01,63.804030000000004
2016-10-12,58.048140000000004
2016-10-19,57.58827
2016-10-21,90.61121
2016-10-27,79.31408
2016-11-03,182.60643000000002
2016-11-12,67.97381
2016-11-22,72.29221
2016-11-29,4217.10284
2016-12-06,296.28161
2016-12-13,129.46017
2016-12-27,147.171
2017-01-03,54.301719999999996
2017-01-17,262.02097
2017-01-24,323.93689
2017-01-31,74.09172
2017-02-07,77.85585
2017-02-15,71.941
2017-02-21,50.78363
2017-02-28,64.7661
2017-03-09,199.28947
2017-03-14,84.70698999999999
2017-03-21,70.16233
2017-03-28,123.57199
2017-04-04,93.06393999999999
2017-04-11,85.13232
2017-04-18,115.65306
2017-04-25,83.9499
2017-05-02,76.13071
2017-05-09,63.243390000000005
2017-05-16,71.32202000000001
2017-05-23,91.45584
2017-05-30,78.61703
2017-06-01,57.681630000000006
2017-06-16,168.25289
2017-06-30,72.63368
2017-07-30,91.06598
2017-08-25,57.482600000000005
2017-09-14,50.011900000000004
2017-09-27,65.76463000000001
2017-10-10,92.68663000000001
2017-10-14,54.79656
2017-10-17,58.85549
2017-10-23,57.272749999999995
2017-10-24,45.88248
2017-10-31,62.23972
2017-11-03,61.785959999999996
2017-11-07,71.49253
2017-11-14,90.61125000000001
2017-11-15,64.20134
2017-11-21,69.73273
2017-11-24,90.61125000000001
2017-11-28,70.40907
2017-12-05,86.9258
2017-12-12,65.58573
2017-12-19,97.25448999999999
2017-12-26,70.46494
2018-01-02,53.166779999999996
2018-01-09,82.20383999999999
2018-01-16,83.99703000000001
2018-01-23,73.10545
2018-01-30,90.45128
2018-02-06,69.1325
2018-02-13,55.9924
2018-02-20,144.59427
2018-02-27,123.35067000000001
2018-03-06,83.40666999999999
2018-03-13,54.54864
2018-03-20,92.74579
2018-03-27,81.7888
2018-04-03,46.062039999999996
2018-04-10,145.56272
2018-04-17,87.51772000000001
2018-04-24,58.169700000000006
2018-05-01,52.192840000000004
2018-05-25,183.42792
2018-06-09,83.68383
2018-06-15,101.35177999999999
2018-06-25,63.57878
2018-07-11,55.16234
2018-07-16,67.64733
2018-08-10,54.33183
2018-08-17,56.94447
2018-08-24,53.88936
2018-09-07,73.59818
2018-09-14,68.07829
2018-09-21,245.85695
2018-09-28,294.85026999999997
2018-10-05,72.5231
2018-10-12,39.64353
2018-10-19,2.93941
2018-10-25,61.96801
2018-11-02,33.43994
2019-05-07,48.98663
2019-06-23,511.20798
2019-06-27,755.1653399999999
2019-07-05,163.05554
2019-07-14,277.48203
2019-07-19,86.22366
2019-07-26,140.09825
2019-08-02,76.59055000000001
2019-08-09,57.256600000000006
2019-08-16,181.24099999999999
2019-08-23,320.29704000000004
2019-08-30,274.92602999999997
2019-09-06,344.75525
2019-09-13,28.59582
2019-09-20,92.31369000000001
2019-09-27,166.18258
2019-10-04,110.78989999999999
2019-10-11,89.49421
2019-10-19,47.54935
2020-05-22,70.04754
2020-05-29,363.94146
2020-06-05,39.449999999999996
2020-06-12,31.697449999999996
2020-06-19,79.8477
2020-06-26,285.72295
2020-07-02,307.02335
2020-07-10,318.99387
2020-07-17,446.77888
2020-07-23,103.02079
2020-07-30,36.86258
2020-08-07,153.75310000000002
2020-08-14,195.93349
2020-08-20,158.70878
2020-08-27,34.73612
2020-09-03,88.80212999999999
2020-09-11,37.6663
2020-09-18,85.09992
2020-09-24,177.83901
2020-10-01,59.843650000000004
2020-10-08,33.04191
2020-10-16,110.60744
2020-10-23,101.46583
2020-11-06,36.10309
2021-05-19,95.7967
2021-05-28,45.06751
2021-06-04,270.54978
2021-06-11,124.48591
2021-06-18,123.92253
2021-06-24,624.38733
2021-07-02,95.25054
2021-07-09,130.564
2021-07-15,78.94436999999999
2021-07-23,22.057859999999998
2021-07-30,165.37738000000002
2021-08-06,68.61952
2021-08-13,58.2807317
2021-08-19,182.516361
2021-08-27,46.8426093
2021-09-03,106.5974714
2021-10-01,70.9992756
2021-10-07,96.1752085
2021-10-22,85.3144419
2022-10-15,92.4882616
