date,cesium
YYYY-MM-DD,ppb
2016-08-05,0.016800000000000002
2016-08-12,0.011859999999999999
2016-08-19,0.026930000000000003
2016-08-26,0.0713
2016-09-02,0.07634
2016-09-09,0.07985
2016-09-16,0.08321
2016-10-01,0.06587
2016-10-12,0.07713
2016-10-19,0.0731
2016-10-27,0.08219000000000001
2016-11-03,0.08517
2016-11-12,0.08404999999999999
2017-06-16,0.83486
2017-08-04,0.86621
2017-08-25,0.85938
2017-09-27,0.8546199999999999
2017-10-05,0.9162399999999999
2017-10-12,0.7809900000000001
2017-10-13,1.4144899999999998
2017-10-24,0.8506800000000001
2017-11-03,0.7795799999999999
2017-11-15,0.74644
2018-05-25,0.07649
2018-06-09,0.07694000000000001
2018-06-15,0.07751
2018-06-25,0.08267
2018-07-11,0.07998999999999999
2018-07-16,0.07997000000000001
2018-08-24,0.05984
2018-08-27,0.08460000000000001
2019-06-23,0.00772
2019-06-27,0.008199999999999999
2019-07-05,0.0071
2019-07-14,0.03808
2019-07-19,0.019629999999999998
2019-07-26,0.01957
2019-08-02,0.00764
2019-08-09,0.01245
2019-08-16,0.036129999999999995
2019-08-23,0.19049
2019-08-30,0.07367
2019-09-06,0.11861999999999999
2019-09-20,0.07354000000000001
2019-09-27,0.02121
2019-10-04,0.02149
2020-03-01,0.049170000000000005
2020-04-01,0.07321
2020-04-28,0.07028999999999999
2020-05-22,0.06569
2020-05-29,0.06827
2020-06-08,0.05505
2020-06-12,0.08876
2020-06-19,0.034069999999999996
2020-06-26,0.04069
2020-07-02,0.08562
2020-07-10,0.060969999999999996
2020-07-17,0.08847000000000001
2020-07-23,0.03875
2020-07-30,0.03598
2020-08-07,0.06588
2020-08-14,0.057330000000000006
2020-08-20,0.06053
2020-08-27,0.041139999999999996
2020-09-03,0.05117
2020-09-11,0.06527
2020-09-18,0.04661
2020-09-24,0.09015999999999999
2020-10-01,0.06168
2020-10-08,0.04628
2020-10-16,0.05291
2020-10-23,0.051469999999999995
2020-11-06,0.06973
2021-01-21,0.06269
2021-02-17,0.09018999999999999
2021-03-10,0.07456
2021-04-14,0.07077
2021-05-19,0.05698
2021-05-28,0.08289
2021-06-04,0.0922
2021-06-11,0.2027
2021-06-24,0.08408
2021-07-09,0.08547
2021-07-15,0.12272
2021-07-23,0.16448999999999997
2021-07-30,0.07060999999999999
2021-08-06,0.051949999999999996
2021-08-13,0.08452019999999999
2021-08-19,0.055539099999999994
2021-08-27,0.08260119999999999
2021-09-03,0.0708475
2021-10-01,0.0769039
2021-10-07,0.0914259
2021-10-22,0.0938272
2021-11-03,0.0794348
2021-11-11,0.0718891
2021-12-20,0.081274
