date,zirconium
YYYY-MM-DD,ppb
2015-06-02,0.12768
2015-06-18,0.03893
2015-07-15,0.00646
2015-08-02,0.14821
2015-11-04,0.0867
2015-11-23,0.06709
2015-11-28,0.06589
2016-05-27,0.019331952
2016-06-04,0.11794379099999999
2016-06-08,0.06926
2016-06-11,0.0861796244
2016-06-17,0.050870000000000005
2016-07-08,0.10229
2016-07-14,0.058609999999999995
2016-07-16,0.10701000000000001
2016-07-22,0.0641
2016-07-29,0.06677
2016-08-11,0.07782
2016-08-19,0.060829999999999995
2016-08-26,0.010629999999999999
2016-09-02,0.03654
2016-09-16,0.10302
2016-10-12,0.09331
2016-10-19,0.24986999999999998
2016-10-27,0.06281
2016-11-03,0.09172
2016-11-12,0.07531
2016-12-04,0.0
2017-03-27,0.1147
2017-06-23,0.35677000000000003
2017-06-30,0.20489000000000002
2017-07-13,0.13788999999999998
2017-07-14,0.15763
2017-07-17,0.12065
2017-07-30,0.14143
2017-08-11,0.17284999999999998
2017-08-25,0.34052
2017-08-31,0.11142
2017-09-18,0.26204
2017-09-27,0.02088
2017-10-14,0.11223999999999999
2017-10-19,0.0794
2017-10-23,0.09391999999999999
2017-10-24,0.14015
2017-11-03,0.37839
2017-11-14,0.08224000000000001
2017-11-16,0.14201999999999998
2017-12-19,0.10283
2018-01-06,0.08542
2018-01-25,0.08602
2018-01-29,0.10612999999999999
2018-03-03,0.06106
2018-03-04,0.17066
2018-03-13,0.18921
2018-03-17,0.06375
2018-05-07,0.06531
2018-05-25,0.0607
2018-06-03,0.12164
2018-06-08,0.15736
2018-06-15,0.06871000000000001
2018-06-25,0.09158
2018-07-09,0.05529
2018-08-10,0.04871
2018-08-17,0.07785
2018-08-24,0.051089999999999997
2018-08-25,0.8187800000000001
2018-08-31,0.0015799999999999998
2018-09-07,0.0119
2018-09-14,0.01268
2018-09-21,0.01836
2018-10-11,0.06415
2018-10-12,0.04214
2018-10-18,0.01217
2018-10-25,0.0038499999999999997
2018-11-02,0.010100000000000001
2018-11-10,0.010620000000000001
2018-11-16,0.054130000000000005
2018-11-17,0.01367
2019-07-27,0.13173
2019-08-13,0.14701
