date,cesium
YYYY-MM-DD,ppb
2015-06-02,0.01178
2015-06-18,0.06273
2015-07-15,0.03246
2015-08-02,0.0012300000000000002
2015-11-04,0.0
2015-11-23,0.046239999999999996
2015-11-28,0.0006000000000000001
2016-05-27,0.0
2016-06-04,0.0016683995999999999
2016-06-08,0.0
2016-06-11,0.006773114199999999
2016-06-17,0.0
2016-07-08,0.0
2016-07-14,0.0
2016-07-16,0.00143
2016-07-22,0.00039
2016-07-29,0.00013
2016-08-11,0.0
2016-08-19,0.00018
2016-08-26,0.0
2016-09-02,0.0
2016-09-16,0.00082
2016-10-12,0.00058
2016-10-19,0.0008600000000000001
2016-10-27,0.0
2016-11-03,0.00015000000000000001
2016-11-12,0.00029
2016-12-04,0.00017
2017-03-27,0.01462
2017-06-23,0.00872
2017-06-30,0.0
2017-07-13,0.007730000000000001
2017-07-14,0.00231
2017-07-17,0.00894
2017-07-30,0.0
2017-08-11,0.00712
2017-08-25,0.00681
2017-08-31,0.010159999999999999
2017-09-18,0.00987
2017-09-27,0.01223
2017-10-14,0.013489999999999999
2017-10-19,0.00361
2017-10-23,0.0053
2017-10-24,0.00313
2017-11-03,0.00225
2017-11-14,0.0
2017-11-16,0.00869
2017-12-19,0.0
2018-01-06,0.0
2018-01-25,0.0
2018-01-29,0.0
2018-03-03,0.00094
2018-03-04,0.0
2018-03-13,0.00227
2018-03-17,0.0
2018-05-07,0.00037
2018-05-25,0.0
2018-06-03,0.0
2018-06-08,0.0008799999999999999
2018-06-15,0.00065
2018-06-25,0.0
2018-07-09,9.999999999999999e-06
2018-08-10,0.00116
2018-08-17,0.0
2018-08-24,6e-05
2018-08-25,0.0
2018-08-31,0.00054
2018-09-07,0.0033
2018-09-14,0.00247
2018-09-21,0.0
2018-10-11,0.0
2018-10-12,0.0018599999999999999
2018-10-18,0.00137
2018-10-25,0.0
2018-11-02,0.0
2018-11-10,0.0
2018-11-16,0.0
2018-11-17,0.00063
2019-07-27,0.0
2019-08-13,0.0108
