date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,544.81988
2019-05-11,633.9873
2019-05-19,681.75254
2019-05-24,590.1879799999999
2019-06-03,600.92245
2019-06-18,538.39006
2019-07-01,473.54393000000005
2019-07-09,453.57334000000003
2019-07-16,442.32762
2019-09-05,457.63279
2019-10-02,484.38405
2020-05-13,515.06223
2020-05-28,567.97445
2020-06-10,569.2460599999999
2020-06-24,569.2726
2020-07-08,593.28801
2020-08-03,535.77923
2020-08-26,472.17582
2020-09-29,451.30176
2020-11-03,476.20007999999996
2021-05-10,437.67767999999995
2021-05-24,563.19323
2021-06-17,0.0
2021-06-30,8.0037111
2021-07-22,11.6579318
2021-08-20,11.0022229
2021-09-30,9.75994
