date,barium
YYYY-MM-DD,ppb
2014-12-07,42.07271
2015-01-24,37.2416
2015-02-07,45.29517
2015-02-19,52.44023
2015-03-16,34.63622
2015-04-19,33.05097
2015-05-02,28.74469
2015-05-11,27.42049
2015-05-24,25.235470000000003
2015-06-02,31.24622
2015-06-18,118.84647
2015-07-02,25.7199
2015-07-15,69.95399
2015-08-02,37.40504
2015-08-09,50.15179
2015-10-04,115.39099999999999
2015-10-13,127.5336
2015-10-26,119.89627999999999
2015-11-09,132.74871
2015-11-23,82.30104
2015-12-09,82.90307999999999
2015-12-30,80.17084
2016-01-08,85.63846
2016-01-18,76.12156999999999
2016-01-28,93.65539999999999
2016-02-12,89.1784
2016-02-21,91.4368
2016-03-09,81.85801
2016-03-24,91.39742999999999
2016-03-31,85.51595
2016-04-08,36.50621
2016-04-21,45.766020000000005
2016-05-02,37.6156619617
2016-05-12,2583.7770118277
2016-05-20,50.8093181442
2016-05-27,54.1308432328
2016-06-04,54.073628155
2016-06-11,58.8936365072
2016-06-17,37.93875
2016-06-27,44.3987
2016-07-08,47.442190000000004
2016-07-15,45.32198
2016-07-22,37.85372
2016-07-29,48.83775
2016-08-05,48.53671
2016-08-12,47.092479999999995
2016-08-19,45.79571
2016-08-26,74.44653
2016-09-02,56.64071
2016-09-09,33.43463
2016-09-16,37.73988
2016-09-23,33.80206
2016-09-30,36.479659999999996
2016-10-12,34.02482
2016-10-19,30.44648
2016-10-27,35.78852
2016-11-03,32.63328
2016-11-12,32.85096
2016-11-23,32.2085
2016-12-04,33.16031
2016-12-19,33.96446
2017-03-19,34.16395
2017-04-12,31.641879999999997
2017-04-30,31.17051
2017-05-14,52.90776
2017-05-30,35.77405
2017-06-15,42.93463
2017-06-30,46.52228
2017-07-13,41.489729999999994
2017-07-30,47.0796
2017-08-25,71.77545
2017-09-14,46.86278
2017-09-27,59.195750000000004
2017-10-14,58.29604
2017-10-23,35.54997
2017-11-03,35.31172
2017-11-16,34.73334
2017-12-19,31.52545
2018-01-05,32.12751
2018-01-25,32.128730000000004
2018-03-03,34.37776
2018-03-17,34.08729
2018-05-07,35.00485
2018-05-25,33.53656
2018-06-08,37.22761
2018-06-15,34.53561
2018-06-25,38.06792
2018-07-09,37.21151
2018-07-15,37.58014
2018-08-10,36.098240000000004
2018-08-17,36.74856
2018-08-24,35.4092
2018-09-07,39.50434
2018-09-14,37.24055
2018-09-21,36.84442
2018-09-28,38.48644
