date,copper
YYYY-MM-DD,ppb
2020-05-22,2.34711
2020-05-29,0.57687
2020-06-12,10.68548
2020-06-19,9.92862
2020-06-26,10.58349
2020-07-02,10.212110000000001
2020-07-10,10.306930000000001
2020-07-17,14.63607
2020-07-23,11.59179
2020-07-30,10.617049999999999
2020-08-07,11.156950000000002
2020-08-14,10.72074
2020-08-20,12.174050000000001
2020-08-27,11.455200000000001
2020-09-03,11.109150000000001
2020-09-11,10.33596
2020-09-18,10.97988
2020-09-24,12.58098
2020-10-01,11.31691
2020-10-16,11.150590000000001
2020-10-23,11.164629999999999
2020-11-06,12.0531
2021-01-21,10.31787
2021-02-17,10.812330000000001
2021-03-10,15.57383
2021-04-14,5.41799
2021-05-19,2.34903
2021-05-28,1.24899
2021-06-04,2.45489
2021-06-11,1.79906
2021-06-24,2.15029
2021-07-09,1.99858
2021-07-15,0.54674
2021-07-23,0.39938
2021-07-30,0.61999
2021-08-06,1.17602
2021-08-13,2.5466178
2021-08-27,1.4258445
2021-09-03,0.7967873999999999
2021-10-01,1.0908276
2021-10-07,0.6347398
2021-10-22,0.7335133
2021-11-03,1.7745883
2021-11-11,8.7966665
