date,copper
YYYY-MM-DD,ppb
2019-05-11,2.08201
2019-05-19,1.94507
2019-05-24,2.59216
2019-06-03,2.26756
2019-06-18,2.30441
2019-07-01,2.5785599999999995
2019-07-09,2.6928
2019-07-16,2.9498999999999995
2019-08-13,3.47794
2019-09-05,7.840730000000001
2020-04-21,1.77032
2020-05-13,1.36066
2020-05-28,1.86098
2020-06-10,5.3097
2020-06-24,2.72014
2020-07-08,5.94876
2020-08-03,3.07167
2020-08-26,4.0225100000000005
2020-09-29,4.59333
2020-11-03,3.5928500000000003
2021-05-10,3.3353300000000004
2021-05-24,2.40035
2021-06-17,1.8314999
2021-06-30,1.3030344999999999
2021-07-22,1.8665942
2021-08-20,4.670646
2021-09-30,1.5036961
