date,boron
YYYY-MM-DD,ppb
2019-04-27,57.46754
2019-05-10,40.91077
2019-05-19,40.480140000000006
2019-05-24,52.68034
2019-06-03,45.124829999999996
2019-06-18,47.34935
2019-07-01,44.27429
2019-07-09,48.63984000000001
2019-07-16,54.52099
2019-08-15,52.9963
2019-09-05,57.94256
2019-10-02,61.58887
2020-04-21,51.87856
2020-05-13,53.43436
2020-05-28,52.24292
2020-06-10,47.11402
2020-06-24,63.46422
2020-07-08,57.84357
2020-08-04,55.191629999999996
2020-08-26,53.9501
2020-09-29,60.22848
2020-11-03,61.643660000000004
2021-05-10,101.14627
2021-05-24,65.39612
2021-06-17,59.3539109
2021-06-30,59.1550142
2021-07-22,55.8618702
2021-08-20,61.215223099999996
