date,tin
YYYY-MM-DD,ppb
2020-01-24,0.14292
2020-02-26,0.0
2020-03-04,0.21797
2020-03-10,0.09479
2020-06-27,0.26872
2020-07-01,0.1519
2020-07-06,0.09134
2020-07-13,0.121
2020-07-20,0.0452
2020-07-22,0.00788
2020-07-28,0.07389
2020-08-04,0.14254
2020-08-11,0.20154
2020-08-18,0.22086
2020-08-26,0.05606
2020-09-01,0.07232
2020-09-08,0.05449
2020-09-15,0.0399
2020-09-21,0.05436
