date,silicon
YYYY-MM-DD,ppb
2015-03-16,2271.9298
2015-04-19,2082.46659
2015-05-02,5672.28536
2015-05-11,5798.80789
2015-05-24,6134.49913
2015-06-02,6094.11583
2015-06-18,3295.54842
2015-07-02,5914.06573
2015-07-15,2887.90161
2015-08-02,2215.71338
2015-08-09,2321.68598
2015-10-04,3609.19732
2015-10-13,3537.60875
2015-10-26,3370.15661
2015-11-09,3519.3145299999996
2015-11-23,3294.6965999999998
2016-04-08,2356.91881
2016-04-21,2195.98412
2016-05-02,2369.8858401148
2016-05-12,2362.9189036134003
2016-05-20,2209.1042578103998
2016-05-27,2115.543503943
2016-06-04,1894.7254928779998
2016-06-11,2090.5522644902003
2016-06-17,2253.22179
2016-06-27,2223.01671
2016-07-08,2331.55203
2016-07-15,2388.48486
2016-07-22,2459.20358
2016-07-29,2474.02633
2016-08-05,2366.5529699999997
2016-08-12,2510.0977199999998
2016-08-19,2513.53227
2016-08-26,2402.1281200000003
2016-09-02,2443.17645
2016-09-09,2364.85601
2016-09-16,2360.92954
2016-09-23,2115.7313400000003
2016-09-30,2305.5355
2016-10-12,2266.1366000000003
2016-10-19,2119.59845
