date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,680.13782
2019-05-11,734.5581400000001
2019-05-19,602.9805
2019-05-24,502.91454999999996
2019-06-03,504.94407
2019-06-18,451.69487
2019-07-01,432.5303
2019-07-09,424.56815
2019-07-16,403.60863
2019-08-13,360.13782
2019-09-05,440.30383
2019-10-02,404.33637
2020-05-13,611.87044
2020-05-28,564.92448
2020-06-10,524.90115
2020-06-24,544.30274
2020-07-08,525.84097
2020-08-03,478.57833
2020-08-26,475.96322999999995
2020-09-29,522.08027
2020-11-03,597.73857
2021-05-10,734.3978500000001
2021-05-24,694.52325
2021-06-17,0.0
2021-06-30,7.6025063
2021-07-22,11.7929614
2021-08-20,15.5523542
2021-09-30,7.2297207
