date,zirconium
YYYY-MM-DD,ppb
2014-12-07,0.021830000000000002
2015-02-07,0.01369
2015-02-19,0.023700000000000002
2015-03-16,0.04199
2015-04-19,0.02685
2015-05-02,1.28035
2015-05-11,1.03913
2015-05-24,1.14106
2015-06-02,1.43632
2015-06-18,0.6834600000000001
2015-07-02,0.67562
2015-07-15,0.43826
2015-08-02,0.054669999999999996
2015-08-09,0.17155
2015-10-04,0.30146
2015-10-13,0.36719
2015-10-26,0.49399
2015-11-09,0.29089
2015-11-23,0.29363
2015-12-09,0.27115
2015-12-30,0.30305
2016-01-08,0.29036
2016-01-18,0.1664
2016-01-28,0.12649
2016-02-12,0.15496
2016-02-21,0.23482
2016-03-09,0.24764000000000003
2016-03-24,0.21628999999999998
2016-03-31,0.23293999999999998
2016-04-08,8.35633
2016-04-21,0.0
2016-05-02,0.1659619104
2016-05-12,0.2777373281
2016-05-20,0.22681711260000004
2016-05-27,0.0592944336
2016-06-04,0.12378207040000001
2016-06-11,0.14918971250000002
2016-06-17,0.06698
2016-06-27,0.05038
2016-07-08,0.0566
2016-07-15,0.037169999999999995
2016-07-22,0.059179999999999996
2016-07-29,0.04471
2016-08-05,0.04418
2016-08-12,0.37655
2016-08-19,0.09633
2016-08-26,0.59633
2016-08-27,0.09498
2016-09-02,0.6097899999999999
2016-09-09,0.0557
2016-09-16,0.01188
2016-09-23,0.15375
2016-09-30,0.0
2016-10-12,0.15419
2016-10-19,0.11013999999999999
2016-10-27,0.08597
2016-11-03,0.07014000000000001
2016-11-12,0.09190999999999999
2016-11-23,0.0
2016-12-04,0.0
2016-12-19,0.0
2017-02-01,0.0
2017-03-19,0.18045
2017-04-12,0.16232
2017-04-30,0.18394
2017-05-11,0.18597
2017-05-30,0.16363
2017-06-15,0.18065
2017-06-24,0.21358
2017-06-30,0.21861999999999998
2017-07-13,0.16974
2017-07-30,0.16628
2017-08-25,0.19513
2017-09-14,0.13643
2017-09-27,0.08725
2017-10-14,0.38499
2017-10-23,0.13555
2017-11-03,0.0794
2017-11-16,0.1413
2017-12-19,0.09358
2018-01-06,0.08281999999999999
2018-01-26,0.10076
2018-03-03,0.09029000000000001
2018-03-04,0.16964
2018-03-17,0.07991
2018-05-07,0.07045
2018-05-25,0.06502
2018-06-08,0.06149
2018-06-15,0.0573
2018-06-25,0.05165
2018-07-11,0.0633
2018-07-15,0.04947
2018-08-10,0.04798
2018-08-17,0.04875
2018-08-24,0.06209
2018-09-07,0.27185000000000004
2018-09-14,0.18244
2018-09-21,0.15969
2018-10-05,1.24715
2018-10-12,0.49455
2018-10-18,0.32805
2018-10-25,0.25436000000000003
2018-11-02,0.21520999999999998
2018-11-10,0.21056999999999998
2018-11-17,0.010579999999999999
2019-03-18,0.17915
2019-03-30,0.18932000000000002
2019-04-18,0.1799
2019-05-02,0.18707000000000001
2019-05-08,0.20709000000000002
2019-05-31,0.25104000000000004
2019-06-05,0.26264
2019-06-11,0.24606
2019-06-21,0.25135
2019-06-27,0.20598000000000002
2019-07-05,0.09815000000000002
2019-07-14,0.14645
2019-07-19,0.10805000000000001
2019-07-26,0.14214
2019-08-02,0.10423
2019-08-09,0.23671
2019-08-16,0.21756999999999999
2019-08-23,0.21722999999999998
2019-08-30,2.14068
2019-09-06,2.58947
2019-09-13,0.35083000000000003
2019-09-20,0.26892
2019-09-27,0.25381
2019-10-04,0.23241
2019-10-11,0.23096
2019-10-19,0.22487000000000001
2019-10-25,0.0
2019-11-03,0.0
2019-11-08,0.0
2019-11-15,0.0
2019-11-22,0.0
2019-12-04,0.0
2019-12-12,0.0
2019-12-20,0.0
2020-01-08,0.0
2020-01-15,0.0
2020-01-21,0.0
2020-01-28,0.0
2020-02-11,0.18491000000000002
2020-02-20,0.18445
2020-03-01,0.18972
2020-03-11,0.21694999999999998
2020-03-17,0.19385
2020-04-01,0.1617
2020-04-09,0.17615999999999998
2020-04-14,0.18017
2020-04-24,0.18503999999999998
2020-04-28,0.18023999999999998
2020-05-14,0.19549
2020-05-22,0.18019000000000002
2020-05-29,0.16623
2020-06-05,0.17183
2020-06-12,0.19557999999999998
2020-06-19,0.18388000000000002
2020-06-26,0.18408000000000002
2020-07-02,0.18264
2020-07-10,0.23291
2020-07-17,0.15811999999999998
2020-07-23,0.17087999999999998
2020-07-30,0.18297000000000002
2020-08-07,0.18119
2020-08-14,0.17701999999999998
2020-08-20,0.1854
2020-08-27,0.17850000000000002
2020-09-03,0.21445999999999998
2020-09-11,0.17801
2020-09-18,0.19081
2020-09-24,0.17875
2020-10-01,0.17805
2020-10-08,0.19241000000000003
2020-10-16,0.18034
2020-10-23,0.18627000000000002
2020-10-27,0.18819
2020-11-06,0.17623
2020-11-13,0.16067
2020-11-20,0.19901
2020-12-04,0.18603999999999998
2020-12-31,0.17391
2021-01-08,0.15294
2021-01-15,0.1728
2021-01-21,0.16007
2021-01-28,0.23298
2021-02-05,0.22651000000000002
2021-02-11,0.22916999999999998
2021-02-17,0.25312999999999997
2021-02-25,0.27725
2021-03-03,0.33758999999999995
2021-03-10,0.22284
2021-03-19,0.22834
2021-03-25,0.0
2021-03-30,0.0
2021-04-07,0.0
2021-04-14,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.0
2021-06-18,0.00198
2021-06-24,0.043039999999999995
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.026250000000000002
2021-07-23,0.25795999999999997
2021-07-30,0.09197999999999999
2021-08-06,0.0794
2021-08-13,0.0109618
2021-08-19,0.0137667
2021-08-27,0.0159979
2021-09-03,0.011411600000000001
2021-10-01,0.0105886
2021-10-07,0.0073067
2021-10-22,0.0094881
2021-10-27,0.0053647
2021-11-03,0.0062039
2021-11-11,0.0026858
2021-12-20,0.0026889999999999996
2022-10-15,0.0032271999999999995
