date,cadmium
YYYY-MM-DD,ppb
2019-05-11,0.08166
2019-05-19,0.10059
2019-05-24,0.10317
2019-06-03,0.06936
2019-06-18,0.07608000000000001
2019-07-01,0.08152
2019-07-09,0.09885
2019-07-16,0.08
2019-08-13,0.11198
2019-09-05,0.07408
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.0524
2020-06-10,0.04876
2020-06-24,0.020300000000000002
2020-07-08,0.11166999999999999
2020-08-03,0.07163
2020-08-26,0.04537
2020-09-29,0.0
2020-11-03,0.04032
2021-05-10,0.08216
2021-05-24,0.12969
2021-06-17,0.018637
2021-06-30,0.0108035
2021-07-22,0.039140499999999995
2021-08-20,0.0165686
2021-09-30,0.014014400000000002
