date,copper
YYYY-MM-DD,ppb
2014-12-07,0.5174
2015-02-07,0.27575
2015-02-19,0.577
2015-03-16,1.00002
2015-04-19,2.22468
2015-05-02,0.53612
2015-05-11,5.21462
2015-05-24,0.32592000000000004
2015-06-02,0.46077
2015-06-18,0.34761
2015-07-02,0.36322
2015-07-15,0.25115
2015-08-02,0.61667
2015-08-09,0.5267000000000001
2015-10-04,0.25112
2015-10-13,0.20728
2015-10-26,0.30752
2015-11-09,0.25881
2015-11-23,0.23817000000000002
2015-12-09,0.34320000000000006
2015-12-30,0.27166
2016-01-08,0.21968000000000001
2016-01-18,0.2607
2016-01-28,0.17031000000000002
2016-02-12,0.15893000000000002
2016-02-21,0.15649
2016-03-09,0.22079000000000001
2016-03-24,0.22044000000000002
2016-03-31,0.17824
2016-04-08,0.67508
2016-04-21,0.213
2016-05-02,3.3535225504
2016-05-12,0.9600899907
2016-05-20,0.9510026388
2016-05-27,1.8669736512
2016-06-04,1.5917592768
2016-06-11,1.4706811000000002
2016-06-17,0.5647599999999999
2016-06-27,0.23298
2016-07-08,0.46801000000000004
2016-07-15,0.23273
2016-07-22,0.09292999999999998
2016-07-29,0.066
2016-08-05,0.22682999999999998
2016-08-12,0.36876
2016-08-19,0.20140000000000002
2016-08-26,0.2101
2016-08-27,1.1336499999999998
2016-09-02,0.9182
2016-09-09,0.0
2016-09-16,0.0
2016-09-23,1.15387
2016-09-30,0.0
2016-10-12,2.5136399999999997
2016-10-19,0.46836
2016-10-27,0.44176
2016-11-03,1.65818
2016-11-12,0.48463
2016-11-23,0.40629
2016-12-04,0.47812
2016-12-19,0.60939
2017-02-01,2.98269
2017-03-19,0.015349999999999999
2017-04-12,0.7593300000000001
2017-04-30,0.23625000000000002
2017-05-11,0.33639
2017-05-30,0.28930999999999996
2017-06-15,0.0
2017-06-24,0.56635
2017-06-30,0.05327
2017-07-13,0.31868
2017-07-30,0.54825
2017-08-25,0.16759
2017-09-14,0.32041
2017-09-27,0.10399
2017-10-14,0.51692
2017-10-23,0.7130799999999999
2017-11-03,0.29286
2017-11-16,17.734479999999998
2017-12-19,0.7955099999999999
2018-01-06,1.02789
2018-01-26,0.75984
2018-03-03,12.01899
2018-03-04,0.44953
2018-03-17,85.44202999999999
