date,tin
YYYY-MM-DD,ppb
2019-04-27,0.18741000000000002
2019-05-10,0.0
2019-05-19,0.0
2019-05-24,0.03996
2019-06-03,0.0
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.0
2019-07-16,0.0
2019-08-15,0.06757
2019-09-05,0.0
2019-10-02,0.04667
2020-04-21,0.0839
2020-05-28,0.0
2020-06-10,0.03685
2020-06-24,0.0
2020-07-08,0.05638
2020-08-04,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,6.67984
2021-05-24,0.0
2021-06-17,4.1898646
2021-06-30,0.10578860000000001
2021-07-22,0.12985
2021-08-20,0.1319135
2021-09-30,0.099958
