date,lead
YYYY-MM-DD,ppb
2019-04-27,0.019659999999999997
2019-05-10,0.0
2019-05-19,0.03408
2019-05-24,0.03634
2019-06-03,0.02617
2019-06-18,0.02588
2019-07-01,0.00858
2019-07-09,0.02569
2019-07-16,0.047349999999999996
2019-08-15,0.008140000000000001
2019-09-05,0.05083
2019-10-02,0.04662
2020-04-21,0.0
2020-05-13,0.0
2020-05-28,0.00608
2020-06-10,0.0036499999999999996
2020-06-24,0.19001
2020-07-08,0.0
2020-08-03,0.0
2020-08-26,0.0
2020-09-29,0.0
2020-11-03,0.0
2021-05-10,0.7588300000000001
2021-05-24,0.01111
2021-06-17,0.0251995
2021-06-30,0.0275711
2021-07-22,0.05708730000000001
2021-08-20,0.0522906
2021-09-30,0.0662739
