date,phosphorus
YYYY-MM-DD,ppb
2020-05-21,562.3822
2020-05-27,190.34194
2020-06-03,191.58902999999998
2020-06-09,193.25186
2020-06-17,254.44647
2020-06-25,193.50128
2020-06-30,185.85225000000003
2020-07-07,182.94225
2020-07-14,270.79472
2020-07-22,265.87396
2020-07-27,274.05406
2020-08-02,276.85464
2020-08-10,181.40609
2020-08-18,189.3867
2020-08-24,169.72549999999998
2020-08-31,200.55981
2020-09-15,195.98896
2020-09-22,173.93344
2020-09-28,207.74239
2020-10-08,167.2588
2020-10-14,171.82952
2020-10-22,200.63227
2020-11-11,179.51976
2020-12-08,171.6844
2020-12-29,152.45878
2021-01-29,286.12622
2021-02-09,266.92813
2021-03-10,288.9947
2021-04-16,226.49249999999998
2021-04-29,201.65400000000002
2021-05-12,200.90391
2021-05-20,181.81694
2021-05-26,200.82919
2021-06-01,191.65206999999998
2021-06-08,214.29642
2021-06-14,206.62684
2021-06-21,204.13430000000002
2021-06-29,203.55907
2021-07-08,189.65831000000003
2021-07-21,198.97941
2021-08-05,215.94051000000002
2021-08-11,198.06378999999998
2021-08-18,212.43356
2021-08-26,199.09019
2021-08-30,209.01222
2021-09-12,203.28140000000002
2021-10-06,194.47033000000002
2021-10-13,2.3059968
2021-11-05,10.0538071
2021-11-12,3.2022652000000003
2021-12-16,32.8179002
