date,silver
YYYY-MM-DD,ppb
2014-12-12,0.03068
2015-01-24,0.0043
2015-02-07,0.0
2015-02-19,0.01516
2015-03-16,0.0
2015-04-19,0.0107
2015-05-11,0.00937
2015-05-24,0.0019399999999999999
2015-06-02,0.009510000000000001
2015-06-18,0.0
2015-07-02,0.0
2015-07-15,0.0
2015-08-02,0.013430000000000001
2015-08-09,0.0052499999999999995
2015-10-04,0.015479999999999999
2015-10-13,0.00545
2015-10-26,0.00549
2015-11-09,0.00394
2015-12-09,0.06035
2016-01-08,0.01078
2016-01-28,0.0044
2016-02-12,0.00555
2016-02-21,0.005240000000000001
2016-03-09,0.00456
2016-03-24,0.01332
2016-03-31,0.00263
2016-04-08,0.07060999999999999
2016-04-21,0.0015899999999999998
2016-05-02,0.005172693599999999
2016-05-20,0.0198111848
2016-05-27,0.0227388304
2016-06-04,0.02618541
2016-06-11,0.0
2016-06-17,0.08982000000000001
2016-06-27,0.02557
2016-07-08,0.01913
2016-07-15,0.01129
2016-07-22,0.07499
2016-07-29,0.00479
2016-08-05,0.01583
2016-08-12,0.03586
2016-08-19,0.01993
2016-08-26,0.01334
2016-09-02,0.014079999999999999
2016-09-09,0.00466
2016-09-16,0.006220000000000001
2016-09-23,0.00298
2016-09-30,0.00284
2016-10-12,0.007699999999999999
2016-10-19,0.00010999999999999999
2016-10-27,0.00248
2016-11-03,0.00506
2016-11-12,0.0031599999999999996
2016-11-23,0.0
2016-12-04,0.00233
2017-03-19,0.014610000000000001
2017-04-12,0.0
2017-04-30,0.0
2017-05-14,0.0
2017-05-30,0.0
2017-06-15,0.0
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.19502999999999998
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-05,0.0
2018-01-25,0.0
2018-03-03,0.0
2018-03-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.0
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0
2018-08-17,0.0
2018-08-24,0.0
2019-02-27,0.24075
2019-03-30,0.23601
2019-04-18,0.23799
2019-05-08,0.24209999999999998
2019-06-05,1.36868
2019-06-11,1.3780100000000002
2019-06-21,1.3919899999999998
2019-06-27,1.8832399999999998
2019-07-05,1.8823500000000002
2019-07-14,1.88148
2019-07-19,1.88389
2019-07-26,1.87583
2019-08-02,1.87671
2019-08-09,3.2823
2019-08-16,3.2751200000000003
2019-08-23,3.29526
2019-08-30,3.32608
2019-09-06,3.30414
2019-09-13,3.28462
2019-09-20,3.28038
2019-09-27,3.27914
2019-10-04,3.2844800000000003
2019-10-11,3.2780199999999997
2019-10-19,3.28108
2020-02-11,0.6825399999999999
2020-02-20,0.65851
2020-03-11,0.66493
2020-04-03,0.77597
2020-04-09,0.6714399999999999
2020-04-14,0.64274
2020-04-24,0.64649
2020-05-22,0.6292399999999999
2020-05-29,0.64798
2020-06-05,0.64843
2020-06-12,0.63845
2020-06-19,0.6415500000000001
2020-06-26,0.6321100000000001
2020-07-02,0.67038
2020-07-10,0.6513800000000001
2020-07-17,0.67452
2020-07-23,0.64123
2020-07-30,0.62524
2020-08-07,0.6474199999999999
2020-08-14,0.6500499999999999
2020-08-20,0.65
2020-08-27,0.6343799999999999
2020-09-03,0.6469
2020-09-11,0.63762
2020-09-18,0.64038
2020-09-24,0.6340800000000001
2020-10-01,0.65485
2020-10-08,0.62774
2020-10-16,0.63277
2020-10-23,0.6183799999999999
2020-10-27,0.66509
2020-11-06,0.6497600000000001
2020-11-13,0.63552
2020-12-04,0.64081
2021-01-08,0.6435000000000001
2021-01-15,0.6383099999999999
2021-01-28,1.04195
2021-02-11,1.07141
2021-03-03,1.03956
2021-03-19,1.0662
2021-03-25,0.0
2021-04-07,0.0
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,0.18855
2021-06-18,0.20204
2021-06-24,0.19640999999999997
2021-07-02,0.18617999999999998
2021-07-09,0.19666
2021-07-15,0.21261
2021-07-23,0.02496
2021-07-30,0.01642
2021-07-31,0.00787
2021-08-06,0.0049700000000000005
2021-08-13,0.23502220000000001
2021-08-19,0.0
2021-08-27,0.0032088999999999998
2021-09-03,0.0015527
2021-10-01,0.0
2021-10-07,0.021573400000000003
2021-10-15,0.0154342
2021-10-22,0.0144612
2021-10-27,0.089336
2021-11-03,0.021728199999999996
2021-11-11,0.20382299999999998
