date,molybdenum
YYYY-MM-DD,ppb
2014-12-12,1.91889
2015-01-24,1.75775
2015-02-07,2.0427600000000004
2015-02-19,2.4867
2015-03-16,1.63042
2015-04-19,1.4755099999999999
2015-05-11,1.49791
2015-05-24,1.16291
2015-06-02,1.37993
2015-06-18,1.4062
2015-07-02,1.6642599999999999
2015-07-15,1.6181
2015-08-02,1.90636
2015-08-09,1.91145
2015-10-04,1.8413599999999999
2015-10-13,1.7677100000000001
2015-10-26,1.7576100000000001
2015-11-09,1.73955
2015-12-09,1.75114
2016-01-08,1.7065299999999999
2016-01-28,1.75582
2016-02-12,1.75577
2016-02-21,1.79367
2016-03-09,1.7489
2016-03-24,1.74851
2016-03-31,1.68705
2016-04-08,1.64325
2016-04-21,1.5271199999999998
2016-05-02,1.5941219165999998
2016-05-20,1.3426240344
2016-05-27,1.2847339792999999
2016-06-04,1.3680263099999999
2016-06-11,1.2986130714000002
2016-06-17,1.57972
2016-06-27,1.5434999999999999
2016-07-08,1.6175000000000002
2016-07-15,1.65016
2016-07-22,1.76322
2016-07-29,1.8260399999999999
2016-08-05,1.88416
2016-08-12,1.81457
2016-08-19,1.97669
2016-08-26,1.77183
2016-09-02,1.7851
2016-09-09,1.8690799999999999
2016-09-16,1.9196499999999999
2016-09-23,1.4152300000000002
2016-09-30,1.9167200000000002
2016-10-12,1.78164
2016-10-19,1.85922
2016-10-27,1.75646
2016-11-03,1.80872
2016-11-12,1.7074900000000002
2016-11-23,1.6580300000000001
2016-12-04,1.6699
2017-03-19,1.39213
2017-04-12,1.23898
2017-04-30,1.2367599999999999
2017-05-14,0.90981
2017-05-30,1.11285
2017-06-15,1.21463
2017-06-30,1.4584
2017-07-13,1.47174
2017-07-30,1.4627999999999999
2017-08-25,1.66445
2017-09-14,1.7998
2017-09-27,1.72015
2017-10-14,1.71546
2017-10-23,1.6690399999999999
2017-11-03,1.6653399999999998
2017-11-16,1.60798
2017-12-19,1.5933700000000002
2018-01-05,1.65026
2018-01-25,1.62127
2018-03-03,1.7449000000000001
2018-03-25,1.30115
2018-06-08,1.55065
2018-06-15,1.5816
2018-06-25,1.65805
2018-07-09,1.8967899999999998
2018-07-15,1.81054
2018-08-10,1.91257
2018-08-17,1.8842999999999999
2018-08-24,1.9145499999999998
2019-02-27,1.4332500000000001
2019-03-30,1.3646500000000001
2019-04-18,0.96936
2019-05-08,0.83721
2019-06-05,0.8341999999999999
2019-06-11,1.43127
2019-06-21,1.23712
2019-06-27,1.33873
2019-07-05,1.18714
2019-07-14,1.23746
2019-07-19,1.23893
2019-07-26,1.2427199999999998
2019-08-02,1.27149
2019-08-09,1.31548
2019-08-16,1.48915
2019-08-23,3.37643
2019-08-30,3.65641
2019-09-06,2.97447
2019-09-13,1.67131
2019-09-20,1.69103
2019-09-27,1.73704
2019-10-04,1.79833
2019-10-11,1.68416
2019-10-19,1.64304
2020-02-11,2.42816
2020-02-20,2.01435
2020-03-11,1.97492
2020-04-03,1.76688
2020-04-09,1.6862599999999999
2020-04-14,1.4538799999999998
2020-04-24,1.3262299999999998
2020-05-22,1.1121699999999999
2020-05-29,1.1647
2020-06-05,1.1991
2020-06-12,1.50739
2020-06-19,1.12999
2020-06-26,1.26666
2020-07-02,1.63207
2020-07-10,1.4369299999999998
2020-07-17,2.0145
2020-07-23,1.74105
2020-07-30,1.70634
2020-08-07,2.0000999999999998
2020-08-14,1.8281900000000002
2020-08-20,2.20356
2020-08-27,1.85559
2020-09-03,2.04891
2020-09-11,1.8385099999999999
2020-09-18,1.74125
2020-09-24,2.65529
2020-10-01,1.9974
2020-10-08,1.8214299999999999
2020-10-16,1.9447100000000002
2020-10-23,1.89907
2020-10-27,1.7982699999999998
2020-11-06,1.87099
2020-11-13,1.85582
2020-12-04,1.93315
2021-01-08,1.49329
2021-01-15,1.3454199999999998
2021-01-28,0.20296999999999998
2021-02-11,0.28486
2021-03-03,0.26044999999999996
2021-03-19,0.099
2021-03-25,1.32401
2021-04-07,0.90079
2021-05-17,0.7336
2021-05-28,0.80832
2021-06-04,1.51291
2021-06-11,1.68928
2021-06-18,1.64411
2021-06-24,1.6685400000000001
2021-07-02,1.67734
2021-07-09,1.62418
2021-07-15,1.9139400000000002
2021-07-23,1.9051
2021-07-30,1.72906
2021-07-31,1.3343099999999999
2021-08-06,1.5917400000000002
2021-08-13,2.116746
2021-08-19,1.9914341999999998
2021-08-27,2.1449521
2021-09-03,2.0664166
2021-10-01,2.0414193
2021-10-07,2.0804416
2021-10-15,1.8733122999999998
2021-10-22,1.8585639
2021-10-27,1.8052076000000001
2021-11-03,1.7275507
2021-11-11,1.7391429
