date,thorium
YYYY-MM-DD,ppb
2014-12-12,0.0036000000000000003
2015-01-24,0.0018000000000000002
2015-02-07,0.00132
2015-02-19,0.00216
2015-03-16,0.00156
2015-04-19,0.00239
2015-05-11,0.016390000000000002
2015-05-24,0.0
2015-06-02,0.00187
2015-06-18,0.00782
2015-07-02,0.0
2015-07-15,0.00193
2015-08-02,0.00174
2015-08-09,0.00166
2015-10-04,0.00872
2015-10-13,0.0
2015-10-26,0.0029300000000000003
2015-11-09,0.00067
2015-12-09,0.057429999999999995
2016-01-08,0.0
2016-01-28,0.00178
2016-02-12,0.0012699999999999999
2016-02-21,0.00247
2016-03-09,0.00076
2016-03-24,0.0075
2016-03-31,1.9999999999999998e-05
2016-04-08,0.054669999999999996
2016-04-21,0.00444
2016-05-02,0.0036990774
2016-05-20,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0
2016-06-17,0.00897
2016-06-27,0.0
2016-07-08,0.0037
2016-07-15,0.0
2016-07-22,0.0036499999999999996
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.00078
2016-08-19,0.015560000000000001
2016-08-26,0.00325
2016-09-02,0.00046
2016-09-09,0.0
2016-09-16,0.0018900000000000002
2016-09-23,0.00052
2016-09-30,0.00053
2016-10-12,0.0
2016-10-19,0.0
2016-10-27,0.00043999999999999996
2016-11-03,0.0
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.01049
2017-03-19,0.0
2017-04-12,0.0
2017-04-30,0.01992
2017-05-14,0.01872
2017-05-30,0.0
2017-06-15,0.0
2017-06-30,0.00421
2017-07-13,0.0013100000000000002
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,0.00435
2017-09-27,0.00026
2017-10-14,0.0031
2017-10-23,0.0
2017-11-03,0.00413
2017-11-16,0.0
2017-12-19,0.0
2018-01-05,0.0
2018-01-25,0.0
2018-03-03,0.006350000000000001
2018-03-25,0.0069099999999999995
2018-06-08,0.00464
2018-06-15,0.0053100000000000005
2018-06-25,0.00487
2018-07-09,0.00364
2018-07-15,0.0027999999999999995
2018-08-10,0.00475
2018-08-17,0.00535
2018-08-24,0.0023699999999999997
2019-02-27,0.01165
2019-03-30,0.012310000000000001
2019-04-18,0.01405
2019-05-08,0.01245
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.07453
2019-07-05,0.07477
2019-07-14,0.07453
2019-07-19,0.07486
2019-07-26,0.07201
2019-08-02,0.07086
2019-08-09,0.0
2019-08-16,0.0
2019-08-23,0.0
2019-08-30,0.20993
2019-09-06,0.20564
2019-09-13,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2019-10-11,0.0
2019-10-19,0.0
2020-02-11,0.01568
2020-02-20,0.00892
2020-03-11,0.01684
2020-04-03,0.01007
2020-04-09,0.00458
2020-04-14,0.0106
2020-04-24,0.007169999999999999
2020-05-22,0.01422
2020-05-29,0.009840000000000002
2020-06-05,0.008400000000000001
2020-06-12,0.00783
2020-06-19,0.0018000000000000002
2020-06-26,0.00651
2020-07-02,0.00771
2020-07-10,0.00181
2020-07-17,0.0019399999999999999
2020-07-23,0.0074
2020-07-30,0.00272
2020-08-07,0.00858
2020-08-14,0.00059
2020-08-20,0.0031
2020-08-27,0.00099
2020-09-03,0.00843
2020-09-11,0.00252
2020-09-18,0.0
2020-09-24,0.0054
2020-10-01,0.00142
2020-10-08,0.0009299999999999999
2020-10-16,0.00082
2020-10-23,0.00175
2020-10-27,0.00021999999999999998
2020-11-06,0.00875
2020-11-13,0.00348
2020-12-04,0.00341
2021-01-08,0.00483
2021-01-15,0.00558
2021-01-28,0.05876
2021-02-11,0.056369999999999996
2021-03-03,0.05907
2021-03-19,0.05675
2021-03-25,0.07457
2021-04-07,0.07214
2021-05-17,0.0735
2021-05-28,0.07547
2021-06-04,0.08243
2021-06-11,0.0
2021-06-18,0.0
2021-06-24,0.0
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-23,0.0
2021-07-30,0.00152
2021-07-31,0.0
2021-08-06,0.0
2021-08-13,0.000212
2021-08-19,0.0001639
2021-08-27,0.0
2021-09-03,0.0
2021-10-01,0.0
2021-10-07,2.27e-05
2021-10-15,0.0007849
2021-10-22,0.0002639
2021-10-27,0.0045973
2021-11-03,0.0024785
2021-11-11,0.0028478
