date,uranium
YYYY-MM-DD,ppb
2017-02-08,0.02394
2017-02-28,0.00441
2017-03-01,0.03581
2017-03-24,0.0023699999999999997
2017-03-26,0.00589
2018-02-28,0.0079
2018-03-02,0.00902
2018-03-05,0.0011
2018-03-15,0.03203
2018-03-16,0.0
2018-03-19,0.00157
2018-03-23,0.0015799999999999998
2018-03-24,0.00015000000000000001
2018-04-06,0.00571
2018-04-07,0.0
2018-04-08,0.0
2018-04-09,0.00149
2018-04-21,0.0
2018-05-03,0.005860000000000001
2018-06-17,0.00092
2018-06-18,0.0
2018-07-08,0.01392
2018-07-09,0.00184
2018-07-11,0.00337
2019-06-19,0.06281
2019-07-01,0.0773
2019-07-26,0.07107
2019-07-27,0.18842
2019-07-28,0.04801
2019-07-31,0.04726
2019-08-05,0.046150000000000004
2020-02-05,0.0
