date,lead
YYYY-MM-DD,ppb
2019-04-27,0.050679999999999996
2019-05-10,0.0267
2019-05-19,0.11438000000000001
2019-05-24,0.02427
2019-06-03,0.01168
2019-06-18,0.03764
2019-07-01,0.041729999999999996
2019-07-09,0.04868
2019-07-16,0.039290000000000005
2019-08-15,0.02425
2019-09-05,0.05787
2019-10-02,0.028990000000000002
2020-05-28,0.028470000000000002
2020-06-10,0.01414
2020-07-08,0.01031
2020-08-04,0.03322
2020-08-26,0.01003
2020-09-29,0.0
2020-11-03,0.14915
2021-05-10,0.07059
2021-05-24,0.08537
2021-06-17,0.0640461
2021-06-30,1.2481105000000001
2021-07-22,0.12820099999999998
2021-08-20,0.0823865
