date,tin
YYYY-MM-DD,ppb
2014-12-12,0.06258999999999999
2015-01-24,0.005180000000000001
2015-02-07,0.01948
2015-02-19,0.0
2015-03-16,0.0
2015-04-19,0.0
2015-05-11,0.00034999999999999994
2015-05-24,0.00958
2015-06-02,0.0
2015-06-18,0.0
2015-07-02,0.0
2015-07-15,0.0
2015-08-02,0.0
2015-08-09,0.0
2015-10-04,0.0035199999999999997
2015-10-13,0.0
2015-10-26,0.0
2015-11-09,0.0
2015-12-09,0.0
2016-01-08,0.0
2016-01-28,0.01764
2016-02-12,0.015529999999999999
2016-02-21,0.01596
2016-03-09,0.00083
2016-03-24,0.01607
2016-03-31,0.0025099999999999996
2016-04-08,0.02029
2016-04-21,0.03238
2016-05-02,0.0
2016-05-20,0.0
2016-05-27,0.0
2016-06-04,0.0
2016-06-11,0.0
2016-06-17,0.05898
2016-06-27,0.39248
2016-07-08,0.04453
2016-07-15,0.02103
2016-07-22,0.0
2016-07-29,0.18721000000000002
2016-08-05,0.0
2016-08-12,0.03186
2016-08-19,0.04139
2016-08-26,0.019819999999999997
2016-09-02,0.0
2016-09-09,0.10534
2016-09-16,0.63039
2016-09-23,0.0089
2016-09-30,0.0
2016-10-12,0.06938
2016-10-19,0.03723
2016-10-27,0.0
2016-11-03,0.06813
2016-11-12,0.0
2016-11-23,0.0
2016-12-04,0.0
2017-03-19,0.0
2017-04-12,0.0
2017-04-30,0.0
2017-05-14,0.05515
2017-05-30,0.0
2017-06-15,0.0
2017-06-30,0.0
2017-07-13,0.0
2017-07-30,0.0
2017-08-25,0.0
2017-09-14,0.0
2017-09-27,0.0
2017-10-14,0.0
2017-10-23,0.0
2017-11-03,0.0
2017-11-16,0.0
2017-12-19,0.0
2018-01-05,0.0
2018-01-25,0.0
2018-03-03,0.0
2018-03-25,0.0
2018-06-08,0.0
2018-06-15,0.0
2018-06-25,0.12353
2018-07-09,0.0
2018-07-15,0.0
2018-08-10,0.0859
2018-08-17,0.0
2018-08-24,0.0
2019-02-27,0.0
2019-03-30,0.0
2019-04-18,0.0
2019-05-08,0.0
2019-06-05,0.0
2019-06-11,0.0
2019-06-21,0.0
2019-06-27,0.0
2019-07-05,0.0
2019-07-14,0.0
2019-07-19,0.0
2019-07-26,0.0
2019-08-02,0.0
2019-08-09,0.050839999999999996
2019-08-16,0.02298
2019-08-23,0.26188
2019-08-30,0.27822
2019-09-06,0.17385
2019-09-13,0.056420000000000005
2019-09-20,0.0552
2019-09-27,0.03463
2019-10-04,0.03933
2019-10-11,0.07539
2019-10-19,0.03393
2020-02-11,0.52419
2020-02-20,0.49441999999999997
2020-03-11,0.47495000000000004
2020-04-03,0.5362100000000001
2020-04-09,0.49233
2020-04-14,0.44303000000000003
2020-04-24,0.41952
2020-05-22,0.33597
2020-05-29,0.37523
2020-06-05,0.39942
2020-06-12,0.42659
2020-06-19,0.48049000000000003
2020-06-26,0.3424
2020-07-02,0.6976899999999999
2020-07-10,0.34852
2020-07-17,0.43607
2020-07-23,0.27669
2020-07-30,0.2599
2020-08-07,0.38127
2020-08-14,0.38150999999999996
2020-08-20,0.39422
2020-08-27,0.35681999999999997
2020-09-03,0.32675000000000004
2020-09-11,0.35158
2020-09-18,0.42225
2020-09-24,0.41701
2020-10-01,0.43793
2020-10-08,0.37400999999999995
2020-10-16,0.34341000000000005
2020-10-23,0.3751
2020-10-27,0.43587
2020-11-06,0.35621
2020-11-13,0.40942
2020-12-04,0.36226
2021-01-08,0.37875
2021-01-15,0.48314999999999997
2021-01-28,0.26901
2021-02-11,0.28894
2021-03-03,4.94978
2021-03-19,8.63999
2021-03-25,11.43395
2021-04-07,0.9451
2021-05-17,0.0
2021-05-28,0.0
2021-06-04,0.0
2021-06-11,5.56766
2021-06-18,0.0
2021-06-24,2.40129
2021-07-02,0.0
2021-07-09,0.0
2021-07-15,0.0
2021-07-23,0.0
2021-07-30,0.0
2021-07-31,0.0
2021-08-06,0.0
2021-08-13,0.0374023
2021-08-19,0.047412899999999994
2021-08-27,0.057649900000000004
2021-09-03,0.0598383
2021-10-01,0.0175229
2021-10-07,0.0600412
2021-10-15,-9999.0
2021-10-22,-9999.0
2021-10-27,0.0753359
2021-11-03,0.2126497
2021-11-11,0.1419243
