date,selenium
YYYY-MM-DD,ppb
2016-08-05,0.0
2016-08-12,0.22797
2016-08-19,0.44709
2016-08-26,0.0025099999999999996
2016-09-02,0.0
2016-09-09,0.05559
2016-09-16,0.12785
2016-10-01,0.052649999999999995
2016-10-12,0.01602
2016-10-19,0.08112
2016-10-27,0.054079999999999996
2016-11-03,0.05802
2016-11-12,0.05802
2017-06-16,0.021830000000000002
2017-08-04,0.06549
2017-08-25,0.09703
2017-09-27,0.03638
2017-10-05,0.0555
2017-10-12,0.09768
2017-10-13,0.10212
2017-10-24,0.02442
2017-11-03,0.01998
2017-11-15,0.0222
2018-05-25,0.5317999999999999
2018-06-09,0.66699
2018-06-15,0.59026
2018-06-25,0.5245
2018-07-11,0.49161999999999995
2018-07-16,0.35278
2018-08-24,0.5500700000000001
2018-08-27,0.51719
2019-06-23,0.0
2019-06-27,0.42469
2019-07-05,0.37828
2019-07-14,0.24833
2019-07-19,0.20192000000000002
2019-07-26,0.29474
2019-08-02,0.32258000000000003
2019-08-09,0.012570000000000001
2019-08-16,0.0
2019-08-23,0.0
2019-08-30,0.03576
2019-09-06,0.0
2019-09-20,0.0
2019-09-27,0.0
2019-10-04,0.0
2020-03-01,0.9864299999999999
2020-04-01,1.23754
2020-04-28,1.17476
2020-05-22,1.11199
2020-05-29,1.61419
2020-06-08,0.7981100000000001
2020-06-12,1.3630900000000001
2020-06-19,1.7397399999999998
2020-06-26,1.99085
2020-07-02,1.48864
2020-07-10,1.67697
2020-07-17,1.04921
2020-07-23,1.3630900000000001
2020-07-30,1.92807
2020-08-07,0.92366
2020-08-14,2.05362
2020-08-20,1.23754
2020-08-27,0.92366
2020-09-03,1.48864
2020-09-11,1.17476
2020-09-18,1.11199
2020-09-24,1.67697
2020-10-01,1.55142
2020-10-08,0.7981100000000001
2020-10-16,1.8653
2020-10-23,1.92807
2020-11-06,1.61419
2021-01-21,0.86088
2021-02-17,0.0
2021-03-10,0.0
2021-04-14,0.52355
2021-05-19,0.80295
2021-05-28,0.33728
2021-06-04,0.61669
2021-06-11,0.0
2021-06-24,0.0
2021-07-09,0.0
2021-07-15,0.0777
2021-07-23,0.0
2021-07-30,0.0
2021-08-06,0.0
2021-08-13,0.0208113
2021-08-19,0.022738599999999998
2021-08-27,0.0116669
2021-09-03,0.019105
2021-10-01,0.0260325
2021-10-07,0.0179128
2021-10-22,0.007776099999999999
2021-11-03,0.011809
2021-11-11,0.0052634000000000005
2021-12-20,0.0019320000000000001
