date,sodium
YYYY-MM-DD,ppb
2019-04-27,278216.54932
2019-05-10,298689.07013
2019-05-19,290786.24414
2019-05-24,299307.18338
2019-06-03,265169.41274
2019-06-18,258239.51994
2019-07-01,263294.06741
2019-07-09,272363.51913
2019-07-16,274062.22439
2019-08-15,232049.89431
2019-09-05,247142.40194999997
2019-10-02,248455.19873
2020-04-21,232568.37655
2020-05-13,151742.29405
2020-05-28,157293.22126999998
2020-06-10,168944.15837000002
2020-06-24,171461.77513999998
2020-07-08,200065.55120000002
2020-08-04,177950.73654
2020-08-26,186920.74326000002
2020-09-29,185056.16353000002
2020-11-03,191331.80484
2021-05-10,214050.91572000002
2021-05-24,194820.14362999998
2021-06-17,169842.0126925
2021-06-30,162921.4168405
2021-07-22,180545.3275119
2021-08-20,198260.10064180003
