date,nickel
YYYY-MM-DD,ppb
2019-04-27,2.52742
2019-05-10,2.00613
2019-05-19,1.46609
2019-05-24,1.29488
2019-06-03,1.4418700000000002
2019-06-18,4.48565
2019-07-01,0.0
2019-07-09,1.62
2019-07-16,1.8159900000000002
2019-08-15,5.08691
2019-09-05,3.8122
2019-10-02,1.9334699999999998
2020-04-21,22.36241
2020-05-28,3.35989
2020-06-10,4.0571
2020-06-24,3.0658600000000003
2020-07-08,2.25645
2020-08-04,3.7538500000000004
2020-08-26,2.37686
2020-09-29,2.9710599999999996
2020-11-03,2.9807699999999997
2021-05-10,33.02487
2021-05-24,5.6854700000000005
2021-06-17,2.7426756
2021-06-30,1.3555052
2021-07-22,1.4507755
2021-08-20,1.6148323
2021-09-30,1.0895963
