date,europium
YYYY-MM-DD,ppb
2017-03-17,0.0038499999999999997
2017-03-23,0.00122
2017-05-03,0.00258
2017-05-06,1.1082400000000001
2017-05-11,0.0021000000000000003
2017-05-15,0.6883300000000001
2017-06-22,0.43761
2017-10-29,0.45918000000000003
2019-04-06,0.00167
2019-04-06,0.012240000000000001
2020-07-14,0.01353
2020-07-21,0.01582
2020-07-29,0.02228
2020-08-04,0.014270000000000001
2020-08-12,0.03107
2020-08-19,0.02474
2020-08-24,0.00995
2020-09-01,0.02161
2020-09-14,0.01585
2020-09-23,0.02172
2020-09-29,0.01562
2020-10-05,0.03088
2020-10-13,0.02165
2020-10-22,0.02584
2020-10-28,0.01475
2020-11-03,0.01499
2020-11-19,0.02098
2021-04-28,0.015269999999999999
2021-05-04,0.02431
2021-05-13,0.02408
2021-05-18,0.01626
2021-05-27,0.02398
2021-06-02,0.02017
2021-06-08,0.01029
2021-06-15,0.00795
2021-06-22,0.01571
2021-07-01,0.00936
2021-07-07,0.01308
2021-07-16,0.004388400000000001
2021-07-20,0.0063353
2021-07-27,0.0038811
2021-08-04,0.0029041
2021-08-10,0.0030521999999999997
2021-08-17,0.0032489
2021-08-24,0.0024061
2021-08-31,0.0036593999999999997
2021-09-08,0.0044654
2021-09-27,0.0030257
2021-10-04,0.0045322
2021-10-15,0.0044677
