date,magnesium
YYYY-MM-DD,ppb
2014-12-07,7351.143899999999
2015-02-07,8731.43901
2015-02-19,10268.553810000001
2015-03-16,7077.61032
2015-04-19,5572.50843
2015-05-02,4112.430759999999
2015-05-11,4525.06977
2015-05-24,4535.04633
2015-06-02,2842.0338600000005
2015-06-18,2852.02967
2015-07-02,3366.3061
2015-07-15,3869.82434
2015-08-02,4951.316949999999
2015-08-09,5093.453170000001
2015-10-04,5815.57805
2015-10-13,6253.1152
2015-10-26,5968.05265
2015-11-09,6166.303239999999
2015-11-23,6224.13568
2015-12-09,6471.8593599999995
2015-12-30,6570.35858
2016-01-08,6684.6738000000005
2016-01-18,6656.420120000001
2016-01-28,6812.5651100000005
2016-02-12,6770.7442200000005
2016-02-21,6866.80612
2016-03-09,6510.47033
2016-03-24,6797.47385
2016-03-31,6655.13559
2016-04-08,6003.799639999999
2016-04-21,5651.98147
2016-05-02,5782.491461089201
2016-05-12,4984.731773031101
2016-05-20,3767.0626592736003
2016-05-27,3740.5300094208
2016-06-04,2246.9416326304004
2016-06-11,2980.7542403625002
2016-06-17,2670.69518
2016-06-27,3281.7471100000002
2016-07-08,3969.80292
2016-07-15,4213.93964
2016-07-22,4461.0784
2016-07-29,4879.83337
2016-08-05,4238.69312
2016-08-12,4877.51348
2016-08-19,5629.838170000001
2016-08-26,5209.06039
2016-08-27,5310.04511
2016-09-02,4872.20006
2016-09-09,5327.75841
2016-09-16,5553.66767
2016-09-23,5674.71465
2016-09-30,5653.62118
2016-10-12,6040.6483100000005
2016-10-19,6148.9582900000005
2016-10-27,6064.56713
2016-11-03,6269.5574799999995
2016-11-12,6532.0951000000005
2016-11-23,5770.75241
2016-12-04,6957.16277
2016-12-19,6686.095420000001
2017-02-01,6817.53225
2017-03-19,6275.271699999999
2017-04-12,5902.61982
2017-04-30,5491.955010000001
2017-05-11,4443.71748
2017-05-30,3207.59409
2017-06-15,3305.2198
2017-06-24,2924.58146
2017-06-30,3287.02095
2017-07-13,3051.0999500000003
2017-07-30,3498.08221
2017-08-25,5220.108920000001
2017-09-14,5594.369299999999
2017-09-27,6032.80738
2017-10-14,5873.93823
2017-10-23,6149.4301
2017-11-03,6452.72527
2017-11-16,6778.64142
2017-12-19,7105.61459
2018-01-06,7349.510810000001
2018-01-26,7413.46292
2018-03-03,6699.78507
2018-03-04,6110.70225
2018-03-17,6650.35515
2018-05-07,3942.47548
2018-05-25,3025.11434
2018-06-08,3100.0142499999997
2018-06-15,3110.8997799999997
2018-06-25,3830.22291
2018-07-11,4133.88493
2018-07-15,4430.59478
2018-08-10,5608.159100000001
2018-08-17,5407.42474
2018-08-24,5599.8315
2018-09-07,6103.54193
2018-09-14,6359.37085
2018-09-21,6336.76148
2018-10-05,6029.76462
2018-10-12,6564.422479999999
2018-10-18,6886.28443
2018-10-25,6853.25293
2018-11-02,7112.7703
2018-11-10,7461.4079600000005
2018-11-17,5852.64032
2019-03-18,6621.1221399999995
2019-03-30,6501.14241
2019-04-18,5792.574439999999
2019-05-02,5087.91249
2019-05-08,4750.61672
2019-05-31,4843.86498
2019-06-05,3381.73065
2019-06-11,3108.18829
2019-06-21,3005.52447
2019-06-27,2896.97448
2019-07-05,3055.1818
2019-07-14,3064.3099899999997
2019-07-19,3200.62537
2019-07-26,3198.73629
2019-08-02,3483.1829599999996
2019-08-09,3476.2514
2019-08-16,3953.2146199999997
2019-08-23,4383.73629
2019-08-30,3867.80418
2019-09-06,4794.312980000001
2019-09-13,5263.957060000001
2019-09-20,5529.66751
2019-09-27,5853.90214
2019-10-04,6062.532200000001
2019-10-11,6440.030500000001
2019-10-19,6479.42786
2019-10-25,6544.0701
2019-11-03,6575.002329999999
2019-11-08,6646.6427
2019-11-15,6709.730439999999
2019-11-22,6572.913509999999
2019-12-04,6717.19248
2019-12-12,6607.0073
2019-12-20,6730.7676200000005
2020-01-08,6803.36401
2020-01-15,6793.12788
2020-01-21,6723.64591
2020-01-28,7042.090470000001
2020-02-11,6503.83823
2020-02-20,6594.8189999999995
2020-03-01,6358.033420000001
2020-03-11,6400.701639999999
2020-03-17,6261.713610000001
2020-04-01,6428.356250000001
2020-04-09,5786.44413
2020-04-14,5566.33543
2020-04-24,4610.32978
2020-04-28,5360.41142
2020-05-14,3353.32036
2020-05-22,2940.08418
2020-05-29,2455.58969
2020-06-05,2788.36775
2020-06-12,3134.7695700000004
2020-06-19,3291.34886
2020-06-26,3212.75024
2020-07-02,3492.6263999999996
2020-07-10,3565.36387
2020-07-17,3815.54443
2020-07-23,3994.1205200000004
2020-07-30,4095.46829
2020-08-07,4669.63761
2020-08-14,4928.53658
2020-08-20,4933.01789
2020-08-27,5017.889569999999
2020-09-03,5005.52619
