date,silicon
YYYY-MM-DD,ppb
2019-10-07,4203.34279
2020-05-26,3262.52008
2020-10-09,4065.07525
2020-10-13,4102.37193
2020-10-21,4211.66546
2020-10-28,4121.020219999999
2020-11-04,4350.900909999999
2020-11-11,4363.97699
2020-11-17,4412.42537
2020-11-25,4358.82199
2020-12-03,4433.8095299999995
2020-12-09,4531.1203399999995
2020-12-16,4630.23223
2020-12-26,4551.5691
2020-12-31,4424.07081
2021-01-07,4475.85574
2021-01-14,4595.50267
2021-01-21,4579.38712
2021-01-28,4483.15449
2021-02-07,4449.67215
2021-02-11,4586.32455
2021-02-19,4479.9976400000005
2021-02-27,4557.8910000000005
2021-03-05,4572.17578
2021-03-12,4581.67923
2021-03-19,4536.31302
2021-03-26,4275.17282
2021-04-03,4231.585370000001
2021-04-09,3918.74253
2021-04-16,3972.53261
2021-04-23,3998.3805
2021-04-30,3747.37741
2021-05-19,2889.57408
2021-05-25,2605.9353499999997
2021-05-26,2764.80024
2021-06-02,2996.08591
2021-06-09,3256.7465133
2021-06-16,3726.3379249
2021-06-23,4026.7076282
2021-06-30,3696.8796809000005
2021-07-07,3832.6537364
2021-07-14,3904.7975623
2021-07-21,3985.7904299
2021-07-28,3948.1964
2021-08-04,3934.7641894999997
2021-08-11,4111.1197929
2021-08-18,4323.8769486
2021-09-01,4260.1160821
2021-09-08,4316.8089963
2021-09-15,4157.1505278
2021-09-22,4094.8347839000003
2021-09-29,3786.1805351
2021-10-05,4003.84879
2021-10-06,4058.0879342
2021-10-13,4067.7797324
2021-10-20,4531.5913898
2021-10-27,4368.8265682
2021-11-03,4236.6933082000005
2021-11-10,4410.9667316000005
2021-11-17,4535.1097457
2021-11-24,4552.399619899999
2021-12-01,4393.4449503000005
2021-12-08,4729.423876
2021-12-16,4116.7573339
2021-12-23,4211.5980512
