date,silver
YYYY-MM-DD,ppb
2019-04-27,0.34326
2019-05-11,0.3195
2019-05-19,0.24306
2019-05-24,1.2902900000000002
2019-06-03,1.2573500000000002
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27465
2019-07-16,0.13243
2019-09-05,2.6328
2019-10-02,2.4566
2020-05-13,4.11484
2020-05-28,4.0483
2020-06-10,4.28322
2020-06-24,4.42065
2020-07-08,4.29215
2020-08-03,3.93515
2020-08-26,3.9823999999999997
2020-09-29,0.06877
2020-11-03,0.054720000000000005
2021-05-10,0.0
2021-05-24,0.25947000000000003
2021-06-17,0.035022899999999996
2021-06-30,0.1270834
2021-07-22,0.011747500000000001
2021-08-20,0.0038558
2021-09-30,0.023444
