date,silver
YYYY-MM-DD,ppb
2019-04-27,0.32760999999999996
2019-05-10,0.22696999999999998
2019-05-19,0.23241
2019-05-24,1.2759699999999998
2019-06-03,1.25247
2019-06-18,0.0
2019-07-01,0.0
2019-07-09,0.27368
2019-07-16,0.11360999999999999
2019-08-15,2.59336
2019-09-05,2.62355
2019-10-02,2.4309
2020-05-28,4.0277
2020-06-10,4.27634
2020-07-08,4.29255
2020-08-04,3.91302
2020-08-26,3.9552300000000002
2020-09-29,0.05714
2020-11-03,0.05543
2021-05-10,0.0
2021-05-24,0.26917
2021-06-17,0.1038086
2021-06-30,0.1126833
2021-07-22,0.043473200000000004
2021-08-20,0.0665796
