date,uranium
YYYY-MM-DD,ppb
2017-07-10,0.32867
2017-07-28,0.441
2017-08-16,0.49917999999999996
2017-10-30,0.6953900000000001
2019-10-07,0.0
2020-05-26,0.00155
2020-10-09,0.00754
2021-05-25,0.0191
2021-07-28,0.0238
2021-10-05,0.0
