date,rubidium
YYYY-MM-DD,ppb
2020-05-22,0.12947
2020-05-29,0.13491
2020-06-12,0.10024999999999999
2020-06-19,0.0465
2020-06-26,0.05438
2020-07-02,0.0
2020-07-10,0.6566099999999999
2020-07-17,0.13417
2020-07-23,0.14921
2020-07-30,0.04995
2020-08-07,0.006449999999999999
2020-08-14,0.03675
2020-08-20,0.0
2020-08-27,0.033670000000000005
2020-09-03,0.07982
2020-09-11,0.036449999999999996
2020-09-18,0.04329
2020-09-24,0.10737999999999999
2020-10-01,0.04457
2020-10-16,0.02083
2020-10-23,0.07353
2020-11-06,0.08496000000000001
2021-01-21,0.026860000000000002
2021-02-17,0.23212
2021-03-10,0.28913
2021-04-14,0.04728
2021-05-19,0.06009
2021-05-28,0.156
2021-06-04,0.07212
2021-06-11,0.41983
2021-06-24,0.41119000000000006
2021-07-09,0.42001999999999995
2021-07-15,0.5142300000000001
2021-07-23,0.8562000000000001
2021-07-30,0.34678
2021-08-06,0.25656999999999996
2021-08-13,0.3296711
2021-08-27,0.2164982
2021-09-03,0.2241903
2021-10-01,0.2490907
2021-10-07,0.1920244
2021-10-22,0.18208599999999997
2021-11-03,0.3336388
2021-11-11,0.2993598
