date,manganese
YYYY-MM-DD,ppb
2015-06-30,27.0937294221
2015-07-07,26.8623509
2015-07-14,26.8930437138
2015-07-21,26.7755322636
2015-07-28,27.2917442434
2015-08-04,28.831496512
2015-08-11,27.3748019736
2015-08-18,14.8069412156
2015-08-26,14.17740098
2016-02-23,26.24848
2016-02-29,23.27657
2016-06-29,26.01856
2016-08-03,23.94874
2016-08-10,26.31594
2016-08-17,26.203059999999997
2016-08-23,25.180349999999997
2016-08-23,25.41516
2016-08-23,26.1172
2016-08-24,25.814249999999998
2016-08-31,25.69385
2016-09-07,5.92337
2016-09-14,8.3716
2016-09-21,5.055269999999999
2016-09-28,25.027639999999998
2016-10-11,9.32297
2016-10-19,45.068659999999994
2016-10-26,26.449099999999998
2016-11-02,26.624
2016-11-09,26.5023
2016-11-16,26.33585
2016-11-22,25.44984
2016-11-29,9.24857
2016-12-06,25.88337
2016-12-13,25.30891
2016-12-20,24.84706
2016-12-27,25.10897
2017-01-03,24.84552
2017-01-10,25.20588
2017-01-17,25.32051
2017-01-24,25.41675
2017-01-31,26.14777
2017-02-07,26.986919999999998
2017-02-14,26.47117
2017-02-21,26.94048
2017-02-28,26.98169
2017-03-07,26.92491
2017-03-14,27.81642
2017-03-21,26.998250000000002
2017-03-28,27.468970000000002
2017-04-04,28.74962
2017-04-11,27.16911
2017-04-18,30.674
2017-04-25,27.29804
2017-05-02,26.93101
2017-05-09,28.84886
2017-05-16,26.65086
2017-05-23,26.67961
2017-05-30,26.65126
2017-06-14,26.88338
2017-06-20,26.96246
2017-06-29,27.09768
2017-07-05,27.69225
2017-07-12,26.32969
2017-07-18,27.477529999999998
2017-07-25,26.98356
2017-08-03,27.152430000000003
2017-08-09,29.38354
2017-08-16,27.10416
2017-08-23,26.60579
2017-08-29,26.14343
2017-09-03,26.875040000000002
2017-09-13,27.20001
2017-09-20,26.55201
2017-09-27,27.098599999999998
2017-10-05,26.482169999999996
2017-10-10,26.55196
2017-10-17,26.680899999999998
2017-10-24,0.39048
2017-10-31,27.170749999999998
2017-11-07,26.7272
2017-11-14,26.80363
2017-11-21,27.197789999999998
2017-11-28,27.30086
2017-12-03,27.33082
2017-12-12,27.50112
2017-12-19,26.95827
2017-12-26,27.295669999999998
2018-01-02,26.99924
2018-01-09,26.91478
2018-01-16,26.848290000000002
2018-01-23,23.5056
2018-01-30,23.79864
2018-02-06,24.008889999999997
2018-02-13,24.02419
2018-02-20,23.82394
2018-02-27,23.7202
2018-03-06,23.95063
2018-03-13,23.793639999999996
2018-07-16,26.653509999999997
2018-07-23,16.339840000000002
2018-09-04,26.92407
2018-09-10,25.47965
2018-09-17,26.694409999999998
2018-09-24,28.69201
2018-10-01,26.74877
2018-10-29,27.670880000000004
2019-05-07,25.96485
