date,cobalt
YYYY-MM-DD,ppb
2015-03-16,0.04779
2015-04-19,0.045770000000000005
2015-05-02,0.027200000000000002
2015-05-11,0.0256
2015-05-24,0.03463
2015-06-02,0.0259
2015-06-18,0.027950000000000003
2015-07-02,0.02303
2015-07-15,0.027690000000000003
2015-08-02,0.045110000000000004
2015-08-09,0.04351
2015-10-04,0.021150000000000002
2015-10-13,0.02368
2015-10-26,0.020130000000000002
2015-11-09,0.12755
2015-11-23,0.023999999999999997
2016-04-08,0.039709999999999995
2016-04-21,0.03428
2016-05-02,0.0491041808
2016-05-12,0.0360708942
2016-05-20,0.1061375886
2016-05-27,0.035139543
2016-06-04,0.0263461608
2016-06-11,0.037935541
2016-06-17,0.02598
2016-06-27,0.022330000000000003
2016-07-08,0.028050000000000002
2016-07-15,0.03374
2016-07-22,0.04406
2016-07-29,0.1662
2016-08-05,0.0487
2016-08-12,0.028990000000000002
2016-08-19,0.03864
2016-08-26,0.046189999999999995
2016-09-02,0.03225
2016-09-09,0.032529999999999996
2016-09-16,0.03675
2016-09-23,0.06902
2016-09-30,0.03493
2016-10-12,0.03982
2016-10-19,0.02926
