date,copper
YYYY-MM-DD,ppb
2019-04-27,1.31273
2019-05-11,11.756120000000001
2019-05-19,1.03683
2019-05-24,2.06745
2019-06-03,2.19307
2019-06-18,1.71556
2019-07-01,3.7974599999999996
2019-07-09,1.0503500000000001
2019-07-16,1.31668
2019-08-13,2.10217
2019-09-05,7.14765
2019-10-02,2.52689
2020-04-21,1.10903
2020-05-13,0.7549699999999999
2020-05-28,0.9135
2020-06-10,17.5951
2020-06-24,2.47851
2020-07-08,1.82249
2020-08-03,2.10799
2020-08-26,1.82724
2020-09-29,2.61342
2021-05-10,6.124460000000001
2021-05-24,1.18265
2021-06-17,9.2393527
2021-06-30,68.7628315
2021-07-22,1.9290439000000001
2021-08-20,13.9769565
2021-09-30,0.8253079000000001
