date,copper
YYYY-MM-DD,ppb
2014-12-07,11.11965
2015-01-24,0.45427
2015-02-07,0.54949
2015-03-16,0.59766
2015-04-19,0.7892699999999999
2015-05-11,0.40346
2015-05-24,0.44399
2015-06-02,0.52848
2015-06-18,0.41145
2015-07-02,0.44784999999999997
2015-07-15,0.32051999999999997
2015-08-02,0.6813199999999999
2015-08-09,0.55607
2015-10-04,0.23287
2015-10-13,0.40947999999999996
2015-10-26,0.33146000000000003
2015-11-09,0.30419999999999997
2015-11-23,0.25385
2015-12-09,0.22879
2015-12-30,0.36124
2016-01-08,0.31157
2016-01-18,0.22710999999999998
2016-01-28,0.11166999999999999
2016-02-12,0.24087999999999998
2016-02-21,0.10859
2016-03-09,0.24513000000000001
2016-03-24,0.11318999999999999
2016-03-31,0.12283000000000001
2016-04-08,1.2901000000000002
2016-04-21,0.32862
2016-05-02,7.6917945525
2016-05-12,1.4365210167000002
2016-05-20,1.8969215138999997
2016-05-27,1.664137584
2016-06-04,3.9863846890000003
2016-06-11,2.3066056736
2016-06-17,0.67592
2016-06-27,0.42769
2016-07-08,1.1212
2016-07-15,0.36966
2016-07-22,4.056719999999999
2016-07-29,0.18956
2016-08-05,3.74687
2016-08-12,0.22841
2016-08-19,0.1083
2016-08-26,0.2331
2016-09-02,0.28465
2016-09-09,0.0
2016-09-16,0.0
2016-09-23,0.0
2016-09-30,0.0
2016-10-12,3.50628
2016-10-19,0.41091
2016-10-27,0.67571
2016-11-03,0.51956
2016-11-12,0.58238
2016-11-23,0.63637
2016-12-04,0.22544999999999998
2017-04-12,0.16058
2017-04-30,0.12168
2017-05-14,0.6773600000000001
2017-05-30,10.50568
2017-06-15,0.5212399999999999
2017-06-30,0.35316000000000003
2017-07-30,1.80377
2017-08-25,0.12711999999999998
2017-09-14,0.21761
2017-09-27,0.54132
2017-10-14,0.18719
2017-10-23,1.7538799999999999
2017-11-16,0.42442
2018-03-03,0.5302
2018-05-07,1.03813
2018-05-25,0.58317
2018-06-08,0.79442
2018-06-15,1.3588200000000001
2018-06-25,0.55342
2018-07-09,0.51975
2018-07-15,0.65675
2018-08-10,0.48567
2018-08-17,0.45848
2018-08-24,0.2595
2018-09-07,0.89297
2018-09-14,0.99808
2018-09-21,1.09957
2018-09-28,0.51045
