date,uranium
YYYY-MM-DD,ppb
2019-05-11,6.67716
2019-05-19,7.00849
2019-05-24,7.13648
2019-06-03,9.17044
2019-06-18,11.24028
2019-07-01,13.88973
2019-07-09,15.93741
2019-07-16,17.1072
2019-08-13,15.000599999999999
2019-09-05,15.31613
2020-04-21,12.03384
2020-05-13,4.22285
2020-05-28,4.90044
2020-06-10,6.373799999999999
2020-06-24,7.41501
2020-07-08,8.26891
2020-08-03,8.98812
2020-08-26,9.69968
2020-09-29,9.997580000000001
2020-11-03,10.17783
2021-05-10,4.24114
2021-05-24,4.49386
2021-06-17,4.9954526999999995
2021-06-30,6.0806483
2021-07-22,6.9335083
2021-08-20,7.4452871
2021-09-30,7.5746725
