date,calcium
YYYY-MM-DD,ppb
2015-04-28,48712.941701146
2015-04-29,48770.0650545912
2015-04-30,48996.233543052
2015-05-01,46329.07838489
2015-05-02,43885.085994874
2015-05-03,41316.112968049
2015-05-04,39347.2312868835
2015-05-05,38746.568494179
2015-05-06,39300.387031749
2015-05-07,40139.92870512
2015-05-08,40428.9984342968
2015-05-09,41116.861623334
2015-05-10,40107.619280208
2015-05-11,41341.285160388
2015-05-12,42920.071473636
2015-05-13,43141.7708407752
2015-05-14,43952.3255581228
2015-05-15,42157.0742336196
2015-05-16,41271.068951112
2015-05-17,41711.111397828
2015-05-18,42406.0323624003
2015-05-19,42902.16352227
2015-05-20,43174.6343764176
2015-05-20,46243.50620496
2015-05-21,40453.6458751458
2015-05-21,46131.5920579068
2015-05-22,44006.1308768368
2015-05-23,44097.1675667865
2015-05-24,44237.0935881819
2015-05-25,45276.0748332456
2015-05-26,45033.7242152852
2015-05-27,44908.3935282809
2015-05-28,42936.1909730262
2015-05-29,41624.345760907
2015-05-30,41500.790416935
2015-05-31,39361.485601788
2015-06-01,36485.6106259059
2015-06-02,34489.26390864
2015-06-03,32931.610695665
2015-06-04,33071.8089180017
2015-06-05,32514.290926552
2015-06-06,33722.4590350648
2015-06-07,34166.92339241
2015-06-08,33526.031564105
2015-06-09,31941.8310322772
2015-06-10,31096.3879043664
2015-06-11,29241.590905788
2015-06-12,29975.1362853358
2015-06-13,31923.699861308203
2015-06-14,32504.17113326
2015-06-15,32909.9732165928
2015-06-16,33119.664956526
2015-06-17,30417.7041764465
2015-06-18,31414.498040715403
2015-06-19,31723.64882269
2015-06-20,32062.845203818004
2015-06-21,32390.8167748512
2015-06-22,32603.929826050102
2015-06-23,32967.7031122892
2015-06-24,32871.7021838
2015-06-25,33694.9608703112
2015-06-26,33949.2908298814
2015-06-27,33225.03756811
2015-06-28,33573.548171220005
2015-06-29,33083.65289254949
2015-06-30,33657.2835157905
2015-07-01,34020.299448457896
2015-07-02,35112.3362074152
2015-07-03,35075.3402549756
2015-07-04,35106.219707224
2015-07-05,34934.607814575
2015-07-06,35746.309990136
