date,magnesium
YYYY-MM-DD,ppb
2019-04-27,27143.004399999998
2019-05-11,28515.370750000002
2019-05-19,26029.83939
2019-05-24,27953.23128
2019-06-03,26063.077640000003
2019-06-18,25674.29896
2019-07-01,25537.693680000004
2019-07-09,25793.545680000003
2019-07-16,25551.239220000003
2019-09-05,26092.267969999997
2019-10-02,25336.048740000002
2020-05-13,23114.02996
2020-05-28,25635.88099
2020-06-10,25383.902579999998
2020-06-24,27925.01832
2020-07-08,24289.21337
2020-08-03,25131.837740000003
2020-08-26,25769.07836
2020-09-29,24823.50432
2020-11-03,24167.77571
2021-05-10,23263.22752
2021-05-24,24734.45448
2021-06-17,24360.607913499996
2021-06-30,25025.612591600002
2021-07-22,26427.2295492
2021-08-20,26049.6074727
2021-09-30,25642.226695499998
