date,phosphorus
YYYY-MM-DD,ppb
2019-04-27,6343.778549999999
2019-05-10,7319.712909999999
2019-05-19,7974.01163
2019-05-24,5898.761869999999
2019-06-03,5694.955609999999
2019-06-18,4336.20886
2019-07-01,4063.82815
2019-07-09,4405.58367
2019-07-16,3919.2053399999995
2019-08-15,2749.2214599999998
2019-09-05,2992.0867900000003
2019-10-02,2833.9566999999997
2020-04-21,3628.3268199999998
2020-05-13,3043.4329900000002
2020-05-28,2903.01625
2020-06-10,2611.0727
2020-06-24,2753.05773
2020-07-08,3580.25472
2020-08-04,2736.3063599999996
2020-08-26,2539.64238
2020-09-29,2554.17385
2020-11-03,2852.81217
2021-05-10,4341.6633999999995
2021-05-24,3873.23308
2021-06-17,4.8773514
2021-06-30,36.9626934
2021-07-22,20.610434400000003
2021-08-20,18.0957223
