date,chromium
YYYY-MM-DD,ppb
2016-02-23,0.2477
2016-02-29,0.0
2016-06-29,0.33987
2016-08-03,0.08922
2016-08-10,0.20434999999999998
2016-08-17,0.24034
2016-08-23,0.10415
2016-08-23,0.16115999999999997
2016-08-23,0.14312999999999998
2016-08-24,0.2994
2016-08-31,0.23192999999999997
2016-09-07,0.66791
2016-09-14,0.7659
2016-09-21,0.66445
2016-09-28,0.68323
2016-10-11,0.12442999999999999
2016-10-19,29.50422
2016-10-26,0.10769000000000001
2016-11-02,0.12941
2016-11-09,0.18477
2016-11-16,0.26397
2016-11-22,0.55723
2016-11-29,0.67204
2016-12-06,0.60085
2016-12-13,0.91451
2016-12-20,0.44629
2016-12-27,0.6025699999999999
2017-01-03,0.70018
2017-01-10,0.60068
2017-01-17,0.51864
2017-01-24,0.4419
2017-01-31,1.2942300000000002
2017-02-07,0.88119
2017-02-14,1.11295
2017-02-21,1.04405
2017-02-28,1.3287399999999998
2017-03-07,0.94864
2017-03-14,0.8376
2017-03-21,0.80976
2017-03-28,0.7838499999999999
2017-04-04,0.8383200000000001
2017-04-11,0.8336300000000001
2017-04-18,1.97234
2017-04-25,1.06737
2017-05-02,0.98661
2017-05-09,1.00998
2017-05-16,0.52564
2017-05-23,0.5417799999999999
2017-05-30,0.59555
2017-06-14,0.49522
2017-06-20,0.44359000000000004
2017-06-29,0.58432
2017-07-05,0.99454
2017-07-12,0.70363
2017-07-18,1.27478
2017-07-25,0.79079
2017-08-03,1.03019
2017-08-09,0.87784
2017-08-16,1.06484
2017-08-23,0.99597
2017-08-29,0.6328100000000001
2017-09-03,0.7062200000000001
2017-09-13,1.4453099999999999
2017-09-20,0.82608
2017-09-27,0.6755800000000001
2017-10-05,0.28363
2017-10-10,0.36055
2017-10-17,0.26717
2017-10-24,0.33619000000000004
2017-10-31,0.30673
2017-11-07,0.38453000000000004
2017-11-14,0.30912
2017-11-21,0.53052
2017-11-28,0.44777
2017-12-03,0.77345
2017-12-12,0.40530999999999995
2017-12-19,0.62632
2017-12-26,0.40561
2018-01-02,0.24758
2018-01-09,0.27175
2018-01-16,0.3181
2018-01-23,0.31109000000000003
2018-01-30,0.27387
2018-02-06,0.3778
2018-02-13,0.6418999999999999
2018-02-20,0.46827
2018-02-27,0.37095999999999996
2018-03-06,0.33769
2018-03-13,0.30685
2018-07-16,0.05394
2018-07-23,0.09963
2018-09-04,0.12151999999999999
2018-09-10,0.05666
2018-09-17,0.03368
2018-09-24,0.027569999999999997
2018-10-01,0.0194
2018-10-29,0.03452
2019-05-07,0.18958
