date,arsenic
YYYY-MM-DD,ppb
2019-04-27,0.0
2019-05-11,0.11337
2019-05-19,0.11845
2019-05-24,0.13048
2019-06-03,0.08202
2019-06-18,0.09148999999999999
2019-07-01,0.07977
2019-07-09,0.14895999999999998
2019-07-16,0.14051
2019-08-13,0.12043
2019-09-05,0.092
2019-10-02,0.16172999999999998
2020-05-13,0.10529
2020-05-28,0.15727999999999998
2020-06-10,0.17662
2020-06-24,0.14999
2020-07-08,0.13411
2020-08-03,0.03631
2020-08-26,0.19337
2020-09-29,0.09481
2020-11-03,0.03134
2021-05-10,0.11407
2021-05-24,0.21954
2021-06-17,0.2005414
2021-06-30,0.18131339999999999
2021-07-22,0.1901865
2021-08-20,0.14721220000000002
2021-09-30,0.14676989999999998
