date,cadmium
YYYY-MM-DD,ppb
2014-12-12,0.029220000000000003
2015-02-07,0.04323
2015-03-16,0.0286
2015-04-19,0.023739999999999997
2015-05-11,0.01728
2015-05-24,0.01202
2015-06-02,0.01356
2015-06-18,0.01893
2015-07-02,0.06711
2015-07-15,0.038349999999999995
2015-08-02,0.01837
2015-08-09,0.018779999999999998
2015-10-04,0.03282
2015-10-13,0.03438
2015-10-26,0.0325
2015-11-09,0.05041999999999999
2015-11-23,0.011720000000000001
2016-01-28,0.027970000000000002
2016-02-12,0.06358
2016-02-21,0.028900000000000002
2016-03-09,0.030760000000000003
2016-03-24,0.03395
2016-03-31,0.03626
2016-04-08,0.04184
2016-04-21,0.021240000000000002
2016-05-02,0.0254324102
2016-05-12,0.0303772201
2016-05-27,0.0440008928
2016-06-04,0.0
2016-06-11,0.0381075214
2016-06-17,0.04005
2016-06-27,0.05554
2016-07-08,0.02287
2016-07-15,0.11505
2016-07-22,0.00751
2016-07-29,0.0
2016-08-05,0.0
2016-08-12,0.01294
2016-08-19,0.00718
2016-08-26,0.00938
2016-09-02,0.034390000000000004
2016-09-09,0.02857
2016-09-16,0.01651
2016-09-23,0.0421
2016-09-30,0.01728
2016-10-12,0.019559999999999998
2016-10-19,0.01859
2016-10-27,0.02352
2016-11-03,0.02822
2016-11-12,0.02392
2016-11-23,0.0
2016-12-04,0.015449999999999998
2017-03-19,0.01981
2017-04-12,0.02416
2017-04-30,0.02765
2017-06-30,0.023
2017-07-30,0.00848
2017-08-25,0.03128
2017-09-14,0.01125
2017-09-27,0.01136
2017-10-14,0.01934
2017-10-23,0.01726
2017-11-03,0.01874
2017-11-16,0.01109
2018-03-03,0.022920000000000003
2018-05-25,0.02203
2018-06-08,0.01235
2018-06-15,0.024689999999999997
2018-06-25,0.005180000000000001
2018-07-09,0.00371
2018-07-15,0.040959999999999996
2018-08-10,0.0306
2018-08-17,0.02009
2018-08-24,0.00839
2018-09-07,0.01288
2018-09-14,0.022000000000000002
2018-10-05,0.010349999999999998
2018-10-12,0.00652
2018-10-18,0.02435
2018-10-25,0.00532
2018-11-02,0.0052499999999999995
2018-11-10,0.01306
2018-11-17,0.009349999999999999
2019-02-27,0.026480000000000004
2019-03-30,0.03208
2019-04-18,0.01925
2019-05-08,0.01277
2019-06-05,0.07554
2019-06-11,0.01852
2019-06-21,0.10069
2019-06-27,0.012440000000000001
2019-07-05,0.027970000000000002
2019-07-14,0.02172
2019-07-19,0.03034
2019-07-26,0.01825
2019-08-02,0.04483
2019-08-09,0.0
2019-08-16,0.05381999999999999
2019-08-23,0.07722
2019-08-30,0.04323
2019-09-06,0.07132000000000001
2019-09-13,0.0
2019-09-20,0.00114
2019-09-27,0.00965
2019-10-04,0.0
2019-10-11,0.016819999999999998
2019-10-19,0.00292
2019-10-25,0.0
2019-11-03,0.07009
2019-11-08,0.05166
2019-11-15,0.021359999999999997
2019-11-22,0.03091
2019-12-04,0.06286
2019-12-12,0.046329999999999996
2019-12-20,0.01656
2020-01-08,0.0143
2020-01-21,0.01856
2020-01-28,0.03950000000000001
2020-02-11,0.02849
2020-02-20,0.01294
2020-03-11,0.00239
2020-03-17,0.0
2020-04-03,0.0
2020-04-09,0.01117
2020-04-14,0.0
2020-04-24,0.43629
2020-05-22,0.0
2020-05-29,1.84759
2020-06-05,0.00235
2020-06-12,0.03109
2020-06-19,0.01116
2020-06-26,0.0
2020-07-02,0.0
2020-07-10,0.02083
2020-07-17,0.00268
2020-07-23,0.0
2020-07-30,0.00216
2020-08-07,0.012060000000000001
2020-08-14,0.0
2020-08-20,0.00161
2020-08-27,0.0
2020-09-03,0.03243
2020-09-11,0.0
2020-09-18,0.0
2020-09-24,0.0014100000000000002
2020-10-01,0.0
2020-10-08,0.01303
2020-10-16,0.00263
2020-10-23,0.01302
2020-10-27,0.04378
2020-11-06,0.0
2020-11-13,0.00325
2020-12-04,0.0
2021-01-15,0.0
2021-01-28,0.0
2021-02-11,0.0035199999999999997
2021-03-03,0.0353
2021-03-19,0.0
2021-03-25,0.03082
2021-04-07,0.06268
2021-05-17,0.01917
2021-05-28,0.0
2021-06-04,0.03288
2021-06-11,0.0
2021-06-18,0.0016
2021-06-24,0.0018599999999999999
2021-07-02,0.02362
2021-07-09,0.013550000000000001
2021-07-15,0.04758
2021-07-30,0.05784
2021-08-06,0.03707
2021-08-13,0.0022277
2021-08-19,0.0020229
2021-08-27,0.018194000000000002
2021-09-03,0.029376799999999998
2021-10-01,0.035053100000000004
2021-10-07,0.0240516
2021-10-15,0.0175814
2021-10-22,0.017794499999999998
2021-10-27,0.0275683
2021-11-03,0.0265788
2021-11-11,0.0227785
