date,nickel
YYYY-MM-DD,ppb
2020-05-21,0.59261
2020-05-27,0.79942
2020-06-03,9.69677
2020-06-09,0.1543
2020-06-17,3.54776
2020-06-25,0.10741
2020-06-30,0.85289
2020-07-07,0.16935
2020-07-14,0.65898
2020-07-22,0.6897599999999999
2020-07-27,0.7018599999999999
2020-08-02,0.58373
2020-08-10,0.23453000000000002
2020-08-18,0.22848000000000002
2020-08-24,0.15947
2020-08-31,0.20778000000000002
2020-09-15,0.30192
2020-09-22,0.6016
2020-09-28,0.2858
2020-10-08,0.27149
2020-10-14,0.77999
2020-10-22,0.97076
2020-11-11,0.35822
2020-12-08,0.12366
2020-12-29,0.19881
2021-01-29,0.34197
2021-02-09,0.34098999999999996
2021-03-10,0.63388
2021-04-16,0.74787
2021-04-29,0.61737
2021-05-12,0.52934
2021-05-20,0.67242
2021-05-26,0.7684199999999999
2021-06-01,0.5553
2021-06-08,0.59894
2021-06-14,0.96217
2021-06-21,0.6226700000000001
2021-06-29,0.87185
2021-07-08,0.79138
2021-07-21,0.58959
2021-08-05,0.48786999999999997
2021-08-11,0.48006
2021-08-18,0.52433
2021-08-26,0.42706
2021-08-30,0.40078
2021-09-12,0.47937
2021-10-06,0.93361
2021-10-13,0.1902568
2021-11-05,0.3253539
2021-11-12,0.9690107000000001
2021-12-16,0.8412208
