date,magnesium
YYYY-MM-DD,ppb
2016-10-15,3384.97214
2016-10-19,3457.2597100000003
2016-10-27,3458.38439
2016-11-03,3513.1577399999996
2016-11-12,3503.20763
2016-11-23,3761.1292300000005
2016-12-19,3665.53611
2017-03-19,3678.56844
2017-04-11,3177.8064
2017-04-12,2653.3614
2017-05-14,1957.78793
2017-05-30,2552.3807300000003
2017-06-01,2109.889
2017-06-15,2484.11748
2017-06-30,2584.25747
2017-07-13,2897.7553
2017-07-30,3228.4765399999997
2017-08-25,3424.5429400000003
2017-09-13,3542.02402
2017-09-27,3604.72673
2017-10-14,3750.3061100000004
2017-10-23,3736.7096199999996
2017-10-29,3705.66392
2017-11-03,3803.8108899999997
2017-11-16,3777.1175399999997
2017-12-19,3548.0600700000005
2018-01-05,3556.97538
2018-01-25,3656.5921100000005
2018-03-03,3604.6099600000002
2018-03-17,3637.09028
2018-05-07,2103.51595
2018-05-25,2383.39543
2018-06-03,2596.5905299999995
2018-06-15,2703.61664
2018-06-25,2866.64664
2018-07-11,3026.55379
2018-07-15,3139.59036
2018-08-10,3451.1007
2018-08-17,3563.52675
2018-08-24,3651.34642
