date,zinc
YYYY-MM-DD,ppb
2014-12-07,20.27145
2015-01-24,14.18697
2015-02-07,17.2662
2015-03-16,15.55224
2015-04-19,14.07673
2015-05-11,0.59687
2015-05-24,2.0735200000000003
2015-06-02,0.4519
2015-06-18,1.41859
2015-07-02,0.0
2015-07-15,1.6647
2015-08-02,47.49143
2015-08-09,55.08261
2015-10-04,3.3382899999999998
2015-10-13,4.56814
2015-10-26,6.57306
2015-11-09,3.7977300000000005
2015-11-23,9.58367
2015-12-09,8.23318
2015-12-30,9.4965
2016-01-08,8.94122
2016-01-18,1.8813900000000001
2016-01-28,1.08668
2016-02-12,0.52835
2016-02-21,0.9034599999999999
2016-03-09,0.78789
2016-03-24,1.29671
2016-03-31,0.11462
2016-04-08,204.92629999999997
2016-04-21,222.52468
2016-05-02,172.62659953899998
2016-05-12,106.10461878390001
2016-05-20,107.1453923351
2016-05-27,64.99994289719999
2016-06-04,86.44576143000002
2016-06-11,60.5628973216
2016-06-17,477.17877
2016-06-27,72.96334
2016-07-08,46.5248
2016-07-15,53.9415
2016-07-22,1367.4380300000003
2016-07-29,195.05166
2016-08-05,62.860730000000004
2016-08-12,118.79272999999999
2016-08-19,61.70181
2016-08-26,131.46647
2016-09-02,83.81701
2016-09-09,87.07691
2016-09-16,46.317440000000005
2016-09-23,47.666180000000004
2016-09-30,54.6138
2016-10-12,1240.01727
2016-10-19,31.98823
2016-10-27,39.31684
2016-11-03,42.758120000000005
2016-11-12,83.35234
2016-11-23,611.22569
2016-12-04,38.503910000000005
2017-04-12,41.22283
2017-04-30,44.99526
2017-05-14,61.88127
2017-05-30,12053.43663
2017-06-15,47.78547
2017-06-30,1201.08827
2017-07-30,44.051249999999996
2017-08-25,48.42526
2017-09-14,44.2825
2017-09-27,46.39477
2017-10-14,56.093630000000005
2017-10-23,50.76916
2017-11-16,43.103480000000005
2018-03-03,47.435010000000005
2018-05-07,47.12633
2018-05-25,52.61634
2018-06-08,39.84216
2018-06-15,38.00647
2018-06-25,26.23839
2018-07-09,28.322319999999998
2018-07-15,32.244749999999996
2018-08-10,28.15666
2018-08-17,17.49272
2018-08-24,17.638560000000002
2018-09-07,31.07822
2018-09-14,34.468070000000004
2018-09-21,51.67196
2018-09-28,18.47119
