date,strontium
YYYY-MM-DD,ppb
2019-04-27,811.27118
2019-05-10,792.72344
2019-05-19,891.96668
2019-05-24,910.51492
2019-06-03,769.94737
2019-06-18,620.42821
2019-07-01,557.60612
2019-07-09,524.07179
2019-07-16,464.39418
2019-08-15,510.95261
2019-09-05,367.22746
2019-10-02,426.80098999999996
2020-04-21,393.52283
2020-05-13,498.75728000000004
2020-05-28,393.07412
2020-06-10,422.46545
2020-06-24,400.61455
2020-07-08,333.90700000000004
2020-08-04,350.28026
2020-08-26,343.4386
2020-09-29,336.16839
2020-11-03,362.29119
2021-05-10,307.19912999999997
2021-05-24,319.86496
2021-06-17,377.27313879999997
2021-06-30,336.6727821
2021-07-22,278.7177545
2021-08-20,281.7590427
