date,iron
YYYY-MM-DD,ppb
2019-04-27,40.33245
2019-05-10,1792.8929400000002
2019-05-19,3547.89202
2019-05-24,2818.9481699999997
2019-06-03,1812.49372
2019-06-18,952.09829
2019-07-01,547.2526700000001
2019-07-09,438.07658000000004
2019-07-16,2221.54432
2019-08-15,1928.63198
2019-09-05,4528.32668
2019-10-02,4490.555780000001
2020-04-21,5256.89072
2020-05-13,9835.70072
2020-05-28,7855.6747399999995
2020-06-10,6321.12021
2020-06-24,5529.18512
2020-07-08,4725.95686
2020-08-03,5030.4062699999995
2020-08-26,5704.115860000001
2020-09-29,5748.09476
2020-11-03,4117.54748
2021-05-10,122.19032999999999
2021-05-24,4456.23969
2021-06-17,6552.0430098
2021-06-30,7106.6459022
2021-07-22,6570.8468569
2021-08-20,5600.5726755
2021-09-30,37.719117999999995
