date,copper
YYYY-MM-DD,ppb
2014-12-12,0.63484
2015-04-19,0.74965
2015-05-11,0.34361
2015-05-24,0.53118
2015-06-02,0.4804
2015-06-18,0.42516
2015-07-02,0.25156999999999996
2015-07-15,0.23396
2015-08-02,0.44401999999999997
2015-08-09,0.59646
2015-10-04,0.24214
2015-10-13,0.3207
2015-10-26,0.3313
2015-11-09,0.37592000000000003
2015-11-23,0.39259
2016-04-08,0.30132
2016-04-21,0.42444000000000004
2016-05-02,1.7069999157000002
2016-05-20,1.7332174417
2016-05-27,3.2087027264
2016-06-04,7.239070933500001
2016-06-11,1.8693680625
2016-06-17,0.33072999999999997
2016-06-27,0.40842
2016-07-08,0.26981
2016-07-15,0.26983
2016-07-22,0.12048
2016-07-29,0.19057999999999997
2016-08-05,0.30025
2016-08-12,0.19418000000000002
2016-08-19,0.14453
2016-08-26,0.19446999999999998
2016-09-02,0.22776000000000002
2016-09-09,0.0
2016-09-16,4.26964
2016-09-23,0.09858
2016-09-30,0.0
2016-10-12,0.88839
2016-10-19,1.71598
2016-10-27,7.59769
2016-11-03,0.55987
2016-11-12,0.7000299999999999
2016-11-23,0.44700999999999996
2016-12-04,0.32899999999999996
2017-05-14,1.98554
2017-05-30,7.047179999999999
2017-06-15,0.11598
2017-06-30,0.14932
2017-07-13,0.36445
2017-07-30,0.39458
2017-08-25,0.76972
2017-09-14,0.1714
2017-09-27,0.26243
2017-10-14,0.18184
2017-10-23,0.59778
2017-11-03,0.44937
2017-11-16,1.87026
2018-03-03,0.57692
2018-05-25,2.45066
2018-06-08,0.9842299999999999
2018-06-15,0.76292
2018-06-25,0.58116
2018-07-09,0.53869
2018-07-15,0.88818
2018-08-10,0.43676
2018-08-17,0.30054000000000003
2018-08-24,0.29874
2018-09-07,1.22886
2018-09-14,1.01904
2018-09-21,1.27748
2018-09-28,0.98095
