date,rubidium
YYYY-MM-DD,ppb
2019-10-07,0.31013999999999997
2020-05-26,0.3094427
2020-10-09,0.36453
2021-05-25,0.51162
2021-07-28,0.55984
2021-10-05,0.46302999999999994
