date,zinc
YYYY-MM-DD,ppb
2016-10-16,93.09637000000001
2016-10-19,29.97617
2016-10-27,38.95765
2016-11-03,41.62782
2016-11-12,82.04317
2016-11-23,29.87314
2017-08-04,100.60077
2017-08-25,28.532049999999998
2017-09-27,40.30248
2017-10-05,50.28952
2017-10-12,52.79585
2017-10-24,64.63158
2017-11-03,43.584469999999996
2017-11-15,47.7769
2018-05-25,64.49474000000001
2018-06-09,46.37331
2018-06-15,59.118300000000005
2018-06-25,46.429739999999995
2018-07-16,26.12676
2018-08-10,23.90155
2018-08-17,18.130139999999997
2018-08-24,21.46234
2019-06-23,27.30558
2019-06-27,26.54778
2019-07-05,25.30557
2019-07-14,25.842550000000003
2019-07-19,3.31326
2019-07-26,28.05705
2019-08-02,25.95578
2019-08-09,26.6481
2019-08-16,31.66338
2019-08-23,152.51898
2019-08-30,128.67608
2019-09-06,273.62974
2019-09-13,17.85734
2019-09-20,17.39967
2019-09-27,21.16161
2019-10-04,19.054759999999998
2019-10-11,0.0
2019-10-19,12.15453
2020-03-01,14.81239
2020-04-01,1742.16488
2020-04-28,20.76634
2020-05-22,23.89325
2020-05-29,24.325429999999997
2020-06-05,19.21658
2020-06-12,35.15128
2020-06-19,49.231759999999994
2020-06-26,25.82356
2020-07-02,18.32993
2020-07-10,177.49599
2020-07-17,21.05193
2020-07-23,18.34293
2020-07-30,15.601400000000002
2020-08-07,20.3116
2020-08-14,21.67821
2020-08-20,23.29056
2020-08-27,18.76145
2020-09-03,21.417250000000003
2020-09-11,19.43488
2020-09-18,19.44545
2020-09-24,223.21913999999998
2020-10-01,20.241590000000002
2020-10-08,27.48059
2020-10-16,18.87217
2020-10-23,56.260000000000005
2020-11-06,18.35842
2021-01-21,17.3511
2021-02-17,518.641
2021-03-10,247.88566
2021-04-14,437.02521
2021-05-19,50.31095
2021-05-28,32.51001
2021-06-04,36.52915
2021-06-11,21.84977
2021-06-18,143.95565
2021-06-24,26.43602
2021-07-02,246.78574999999998
2021-07-09,14.93729
2021-07-15,47.893860000000004
2021-07-23,4.87867
2021-07-30,42.878280000000004
2021-08-06,41.75882
2021-08-13,52.378051
2021-08-19,179.2942089
2021-08-27,25.323976799999997
2021-09-03,26.5891187
2021-10-01,93.56976230000001
2021-10-07,88.6784781
2021-10-22,25.138265699999998
2021-11-03,24.8872317
2021-11-11,24.7681446
2021-12-20,25.559961800000004
